instance;size;rep;v;cost;time;iter;ges-num-reduced;ges-total-time;lns-total-time;sp-num-improve;sp-pool-size;sp-total-time
lr211;100;1;2;911.52;300.00;346;1;42.94;256.99;0;0;0.00
lrc101;100;1;14;1708.80;300.00;926;1;99.77;200.11;0;0;0.00
lrc102;100;1;12;1558.07;300.00;930;1;110.70;189.18;0;0;0.00
lrc103;100;1;11;1258.74;300.00;880;1;106.46;193.42;0;0;0.00
lrc104;100;1;10;1128.40;300.00;580;1;99.53;200.38;0;0;0.00
lrc105;100;1;13;1637.62;300.00;844;1;97.75;202.13;0;0;0.00
lrc106;100;1;11;1424.73;300.00;984;1;109.72;190.15;0;0;0.00
lrc107;100;1;11;1230.14;300.00;782;1;100.32;199.57;0;0;0.00
lrc108;100;1;10;1147.43;300.00;821;1;114.37;185.51;0;0;0.00
lrc201;100;1;4;1406.94;300.00;383;1;125.29;174.66;0;0;0.00
lrc202;100;1;3;1374.27;300.00;746;1;107.38;192.49;0;0;0.00
lrc203;100;1;3;1089.07;300.00;185;1;169.86;130.10;0;0;0.00
lrc204;100;1;3;818.66;300.00;145;1;127.54;172.42;0;0;0.00
lrc205;100;1;4;1302.20;300.00;407;1;106.38;193.55;0;0;0.00
lrc206;100;1;3;1159.03;300.00;323;1;166.63;133.31;0;0;0.00
lrc207;100;1;3;1062.05;300.00;298;1;140.66;159.27;0;0;0.00
lrc208;100;1;3;852.76;300.00;204;1;118.14;181.81;0;0;0.00
LC1_2_1;200;1;20;2704.57;900.00;1379;0;404.43;495.01;0;0;0.00
LC1_2_2;200;1;19;2764.56;900.00;1183;1;388.71;510.79;0;0;0.00
LC1_2_3;200;1;17;3134.08;900.00;726;2;274.31;625.36;0;0;0.00
LC1_2_4;200;1;17;2693.41;900.00;406;1;174.61;725.16;0;0;0.00
LC1_2_5;200;1;20;2702.05;900.00;1228;0;420.59;478.89;0;0;0.00
LC1_2_6;200;1;20;2701.04;900.00;1163;1;439.13;460.37;0;0;0.00
LC1_2_7;200;1;20;2701.04;900.00;1063;0;454.86;444.69;0;0;0.00
LC1_2_8;200;1;19;3404.95;900.00;869;2;420.75;478.89;0;0;0.00
LC1_2_9;200;1;18;2724.24;900.00;714;1;408.62;491.05;0;0;0.00
LC1_2_10;200;1;17;2942.13;900.00;650;1;363.14;536.53;0;0;0.00
LC2_2_1;200;1;6;1931.44;900.00;1469;1;487.93;411.49;0;0;0.00
LC2_2_2;200;1;6;1881.40;900.00;721;1;361.15;538.50;0;0;0.00
LC2_2_3;200;1;6;1844.33;900.00;510;1;201.84;697.85;0;0;0.00
LC2_2_4;200;1;6;1767.12;900.00;331;1;127.91;771.80;0;0;0.00
LC2_2_5;200;1;6;1891.21;900.00;996;1;441.01;458.54;0;0;0.00
LC2_2_6;200;1;6;1857.78;900.00;673;1;309.15;590.53;0;0;0.00
LC2_2_7;200;1;6;1850.13;900.00;616;0;312.83;586.83;0;0;0.00
LC2_2_8;200;1;6;1824.34;900.00;463;1;254.63;645.09;0;0;0.00
LC2_2_9;200;1;6;1854.21;900.00;577;1;279.27;620.39;0;0;0.00
LC2_2_10;200;1;6;1817.45;900.00;443;1;236.13;663.56;0;0;0.00
LR1_2_1;200;1;20;4819.12;900.00;1392;1;416.19;483.23;0;0;0.00
LR1_2_2;200;1;17;4621.21;900.00;1207;1;383.48;516.02;0;0;0.00
LR1_2_3;200;1;14;4498.10;900.00;1141;2;315.05;584.48;0;0;0.00
LR1_2_4;200;1;10;3031.20;900.00;448;1;321.73;578.04;0;0;0.00
LR1_2_5;200;1;16;4901.20;900.00;1372;1;404.35;495.07;0;0;0.00
LR1_2_6;200;1;13;4800.94;900.00;1259;2;362.33;537.12;0;0;0.00
LR1_2_7;200;1;12;3550.61;900.00;915;1;365.00;534.62;0;0;0.00
LR1_2_8;200;1;9;2759.32;900.00;423;1;322.31;577.47;0;0;0.00
LR1_2_9;200;1;14;4343.86;900.00;1035;1;404.90;494.69;0;0;0.00
LR1_2_10;200;1;11;3664.08;900.00;953;1;425.99;473.61;0;0;0.00
LR2_2_1;200;1;5;4073.10;900.00;603;1;496.48;403.23;0;0;0.00
LR2_2_2;200;1;4;3796.00;900.00;383;1;472.81;426.95;0;0;0.00
LR2_2_3;200;1;4;3098.36;900.00;176;1;577.49;322.36;0;0;0.00
LR2_2_4;200;1;3;2486.00;900.00;232;1;117.60;782.12;0;0;0.00
LR2_2_5;200;1;4;3438.39;900.00;240;1;657.00;242.85;0;0;0.00
LR2_2_6;200;1;3;4565.91;900.00;460;2;554.57;345.18;0;0;0.00
LR2_2_7;200;1;3;3102.53;900.00;105;1;593.74;306.13;0;0;0
LR2_2_8;200;1;2;2531.99;900.00;81;1;446.84;453.02;0;0;0.00
LR2_2_9;200;1;3;4619.65;900.00;466;2;600.87;298.88;0;0;0.00
LR2_2_10;200;1;3;3274.96;900.00;201;1;589.64;310.21;0;0;0.00
LRC1_2_1;200;1;19;3606.06;900.00;975;1;312.53;587.11;0;0;0.00
LRC1_2_2;200;1;15;3673.19;900.00;947;1;279.01;620.63;0;0;0.00
LRC1_2_3;200;1;13;3172.79;900.00;911;1;311.14;588.49;0;0;0.00
LRC1_2_4;200;1;10;2631.82;900.00;589;1;208.09;691.60;0;0;0.00
LRC1_2_5;200;1;16;3715.81;900.00;953;1;365.12;534.50;0;0;0.00
LRC1_2_6;200;1;16;3777.39;900.00;988;1;325.81;573.81;0;0;0.00
LRC1_2_7;200;1;14;3697.71;900.00;1044;2;363.41;536.17;0;0;0.00
LRC1_2_8;200;1;13;3184.18;900.00;838;1;449.32;450.29;0;0;0.00
LRC1_2_9;200;1;13;3176.90;900.00;843;2;433.43;466.20;0;0;0.00
LRC1_2_10;200;1;12;2951.90;900.00;706;1;383.60;516.10;0;0;0.00
LRC2_2_1;200;1;6;3632.36;900.00;679;1;506.96;392.75;0;0;0.00
LRC2_2_2;200;1;5;3247.70;900.00;458;1;460.68;439.08;0;0;0.00
LRC2_2_3;200;1;4;3115.20;900.00;152;1;608.33;291.57;0;0;0
LRC2_2_4;200;1;3;3022.88;900.00;127;1;537.32;362.53;0;0;0.00
LRC2_2_5;200;1;5;2776.93;900.00;299;1;574.34;325.50;0;0;0.00
LRC2_2_6;200;1;5;2707.96;900.00;305;1;557.65;342.18;0;0;0.00
LRC2_2_7;200;1;4;3273.38;900.00;221;1;720.52;179.37;0;0;0.00
LRC2_2_8;200;1;4;2399.89;900.00;119;1;685.33;214.58;0;0;0.00
LRC2_2_9;200;1;4;2208.49;900.00;156;1;610.93;288.97;0;0;0.00
LRC2_2_10;200;1;3;2658.10;900.00;219;1;468.92;430.90;0;0;0.00
LC1_4_1;400;1;40;7152.06;900.00;418;0;481.78;417.41;0;0;0.00
LC1_4_2;400;1;38;8007.79;900.00;292;2;397.01;502.51;0;0;0.00
LC1_4_3;400;1;33;8490.96;900.00;215;2;299.51;600.14;0;0;0.00
LC1_4_4;400;1;30;6870.28;900.00;167;1;255.80;643.86;0;0;0.00
LC1_4_5;400;1;40;7150.00;900.00;374;0;493.11;406.11;0;0;0.00
LC1_4_6;400;1;40;7154.02;900.00;389;1;502.19;397.08;0;0;0.00
LC1_4_7;400;1;40;7149.43;900.00;336;0;504.08;395.24;0;0;0.00
LC1_4_8;400;1;39;7111.16;900.00;296;1;487.39;412.09;0;0;0.00
LC1_4_9;400;1;36;7451.20;900.00;242;1;512.07;387.47;0;0;0.00
LC1_4_10;400;1;35;7715.27;900.00;198;2;420.76;478.85;0;0;0.00
LC2_4_1;400;1;12;4116.33;900.00;512;1;621.99;277.16;0;0;0.00
LC2_4_2;400;1;12;4144.29;900.00;327;1;480.68;418.78;0;0;0.00
LC2_4_3;400;1;12;4413.55;900.00;254;1;296.32;603.19;0;0;0.00
LC2_4_4;400;1;12;4038.00;900.00;164;1;211.45;688.07;0;0;0.00
LC2_4_5;400;1;12;4030.63;900.00;341;2;564.23;335.22;0;0;0.00
LC2_4_6;400;1;12;3900.29;900.00;275;1;475.78;423.75;0;0;0.00
LC2_4_7;400;1;12;3962.51;900.00;243;1;532.69;366.85;0;0;0.00
LC2_4_8;400;1;12;3844.45;900.00;196;1;441.38;458.27;0;0;0.00
LC2_4_9;400;1;12;4188.93;900.00;217;1;407.50;492.11;0;0;0.00
LC2_4_10;400;1;12;3828.44;900.00;166;1;389.03;510.56;0;0;0.00
LR1_4_1;400;1;40;10639.75;900.00;352;1;364.94;534.46;0;0;0.00
LR1_4_2;400;1;31;10071.10;900.00;313;2;363.39;536.16;0;0;0.00
LR1_4_3;400;1;23;8870.06;900.00;330;2;321.74;577.72;0;0;0.00
LR1_4_4;400;1;16;6729.03;900.00;213;1;422.06;477.57;0;0;0.00
LR1_4_5;400;1;28;11937.96;900.00;524;3;478.97;420.19;0;0;0.00
LR1_4_6;400;1;24;10069.91;900.00;399;2;369.07;530.35;0;0;0.00
LR1_4_7;400;1;19;8611.42;900.00;297;2;352.32;547.20;0;0;0.00
LR1_4_8;400;1;14;6180.51;900.00;187;1;505.27;394.41;0;0;0.00
LR1_4_9;400;1;24;10523.34;900.00;501;2;441.31;457.98;0;0;0.00
LR1_4_10;400;1;20;8617.21;900.00;376;1;451.51;447.87;0;0;0.00
LR2_4_1;400;1;8;9726.88;900.00;240;1;608.00;291.61;0;0;0.00
LR2_4_2;400;1;7;9518.30;900.00;108;1;705.29;194.52;0;0;0.00
LR2_4_3;400;1;6;8393.55;900.00;57;1;683.85;216.02;0;0;0
LR2_4_4;400;1;4;7297.57;900.01;18;1;791.42;108.27;0;0;0
LR2_4_5;400;1;6;11078.52;900.01;157;2;742.83;156.93;0;0;0.00
LR2_4_6;400;1;5;10266.26;900.00;59;2;785.53;114.35;0;0;0.00
LR2_4_7;400;1;5;7568.45;900.01;22;1;782.91;116.99;0;0;0
LR2_4_8;400;1;4;5579.67;900.00;16;1;816.80;82.76;0;0;0
LR2_4_9;400;1;6;8017.25;900.00;41;1;810.69;89.22;0;0;0
LR2_4_10;400;1;5;8363.34;900.00;71;1;771.49;128.33;0;0;0.00
LRC1_4_1;400;1;36;9124.52;900.00;360;1;347.08;552.45;0;0;0.00
LRC1_4_2;400;1;31;8346.06;900.00;311;1;280.42;619.20;0;0;0.00
LRC1_4_3;400;1;24;7930.03;900.00;252;2;210.19;689.47;0;0;0.00
LRC1_4_4;400;1;19;5825.69;900.00;185;1;152.22;747.49;0;0;0.00
LRC1_4_5;400;1;32;8919.46;900.00;362;2;385.66;513.87;0;0;0.00
LRC1_4_6;400;1;30;8394.47;900.00;333;2;380.21;519.33;0;0;0.00
LRC1_4_7;400;1;28;8258.26;900.00;356;2;357.28;542.24;0;0;0.00
LRC1_4_8;400;1;26;8000.52;900.00;322;2;399.12;500.48;0;0;0.00
LRC1_4_9;400;1;25;8293.71;900.00;342;3;416.58;483.00;0;0;0.00
LRC1_4_10;400;1;23;7356.86;900.00;288;2;431.10;468.52;0;0;0.00
LRC2_4_1;400;1;12;7454.14;900.00;241;1;546.12;353.54;0;0;0.00
LRC2_4_2;400;1;10;8108.14;900.00;174;1;452.78;446.95;0;0;0.00
LRC2_4_3;400;1;8;6570.81;900.00;110;1;456.11;443.63;0;0;0.00
LRC2_4_4;400;1;5;5291.60;900.00;49;2;433.29;466.29;0;0;0.00
LRC2_4_5;400;1;10;7461.42;900.00;157;2;583.71;316.06;0;0;0.00
LRC2_4_6;400;1;9;7569.19;900.00;131;1;700.85;198.96;0;0;0.00
LRC2_4_7;400;1;8;6537.24;900.00;85;1;751.04;148.84;0;0;0.00
LRC2_4_8;400;1;7;7146.66;900.00;48;1;815.10;84.80;0;0;0.00
LRC2_4_9;400;1;6;7396.71;900.00;115;2;705.91;193.90;0;0;0.00
LRC2_4_10;400;1;6;5579.84;900.01;76;1;742.02;157.83;0;0;0.00
LC1_6_1;600;1;60;14095.64;1800.00;322;1;969.98;828.44;0;0;0.00
LC1_6_2;600;1;57;15048.16;1800.00;185;2;616.84;1182.22;0;0;0.00
LC1_6_3;600;1;50;14734.69;1800.01;139;2;501.38;1297.93;0;0;0.00
LC1_6_4;600;1;48;13304.46;1800.00;69;1;366.59;1432.98;0;0;0.00
LC1_6_5;600;1;60;14086.30;1800.00;280;0;971.62;826.91;0;0;0.00
LC1_6_6;600;1;60;14090.79;1800.01;280;1;983.00;815.61;0;0;0.00
LC1_6_7;600;1;60;14083.76;1800.00;272;0;1003.84;794.90;0;0;0.00
LC1_6_8;600;1;59;14554.27;1800.00;249;1;892.00;906.97;0;0;0.00
LC1_6_9;600;1;54;14995.17;1800.00;214;2;892.07;907.03;0;0;0.00
LC1_6_10;600;1;52;15996.10;1800.00;185;2;848.74;950.58;0;0;0.00
LC2_6_1;600;1;19;7977.98;1800.00;390;0;1231.32;567.01;0;0;0.00
LC2_6_2;600;1;18;10562.93;1800.00;246;2;930.62;868.41;0;0;0.00
LC2_6_3;600;1;18;7436.50;1800.00;181;1;633.09;1165.78;0;0;0.00
LC2_6_4;600;1;18;7728.54;1800.00;100;1;310.62;1488.72;0;0;0.00
LC2_6_5;600;1;19;8047.37;1800.00;194;1;1032.26;766.96;0;0;0.00
LC2_6_6;600;1;19;8094.11;1800.00;160;1;1127.10;672.28;0;0;0.00
LC2_6_7;600;1;19;7997.96;1800.00;170;1;858.51;940.81;0;0;0.00
LC2_6_8;600;1;18;7579.93;1800.00;194;1;973.38;825.95;0;0;0.00
LC2_6_9;600;1;18;9068.06;1800.00;213;2;804.30;994.93;0;0;0.00
LC2_6_10;600;1;18;7480.81;1800.00;154;1;857.53;941.69;0;0;0.00
LR1_6_1;600;1;59;22823.97;1800.00;213;1;618.04;1181.01;0;0;0.00
LR1_6_2;600;1;45;20420.81;1800.00;206;1;514.75;1284.39;0;0;0.00
LR1_6_3;600;1;37;18135.94;1800.00;211;1;438.86;1360.36;0;0;0.00
LR1_6_4;600;1;28;13331.84;1800.00;134;1;281.30;1518.15;0;0;0.00
LR1_6_5;600;1;38;23183.00;1800.00;355;2;859.91;938.76;0;0;0.00
LR1_6_6;600;1;32;21299.93;1800.00;251;3;680.13;1118.91;0;0;0.00
LR1_6_7;600;1;25;17782.53;1800.00;225;2;607.57;1191.58;0;0;0.00
LR1_6_8;600;1;18;12252.07;1800.00;216;2;828.86;970.24;0;0;0.00
LR1_6_9;600;1;32;21880.05;1800.00;399;2;805.81;992.98;0;0;0.00
LR1_6_10;600;1;26;20405.06;1800.00;323;2;844.08;954.59;0;0;0.00
LR2_6_1;600;1;11;22508.43;1800.00;251;2;1143.94;655.02;0;0;0.00
LR2_6_2;600;1;9;24718.36;1800.00;233;2;690.76;1108.34;0;0;0.00
LR2_6_3;600;1;7;18478.34;1800.00;86;2;911.51;888.03;0;0;0.00
LR2_6_4;600;1;6;12446.76;1800.00;36;1;1114.51;684.63;0;0;0.00
LR2_6_5;600;1;9;22069.59;1800.00;86;1;1501.94;297.62;0;0;0.00
LR2_6_6;600;1;7;22122.93;1800.01;91;2;1351.69;447.96;0;0;0.00
LR2_6_7;600;1;6;16615.62;1800.00;24;1;1531.22;268.57;0;0;0.00
LR2_6_8;600;1;5;12299.29;1800.02;12;1;1506.93;292.59;0;0;0
LR2_6_9;600;1;8;21938.57;1800.00;69;1;1587.87;211.88;0;0;0.00
LR2_6_10;600;1;7;18942.36;1800.00;25;1;1680.31;119.47;0;0;0.00
LRC1_6_1;600;1;52;18482.66;1800.00;235;2;524.85;1274.29;0;0;0.00
LRC1_6_2;600;1;43;16556.10;1800.00;205;2;371.07;1428.39;0;0;0.00
LRC1_6_3;600;1;36;14072.97;1800.00;110;1;268.58;1531.02;0;0;0.00
LRC1_6_4;600;1;25;10907.54;1800.00;96;1;166.75;1632.85;0;0;0.00
LRC1_6_5;600;1;46;17024.19;1800.00;192;3;458.47;1340.86;0;0;0.00
LRC1_6_6;600;1;42;17607.34;1800.00;274;2;593.56;1205.62;0;0;0.00
LRC1_6_7;600;1;38;16268.13;1800.00;227;1;605.27;1194.00;0;0;0.00
LRC1_6_8;600;1;33;15839.95;1800.00;266;2;585.33;1213.97;0;0;0.00
LRC1_6_9;600;1;34;15546.50;1800.00;253;2;688.91;1110.42;0;0;0.00
LRC1_6_10;600;1;30;14212.73;1800.00;213;1;763.40;1035.82;0;0;0.00
LRC2_6_1;600;1;16;16293.38;1800.00;253;1;891.14;908.18;0;0;0.00
LRC2_6_2;600;1;13;17481.02;1800.00;140;1;759.32;1040.14;0;0;0.00
LRC2_6_3;600;1;10;12754.09;1800.00;87;1;571.44;1228.02;0;0;0.00
LRC2_6_4;600;1;7;10149.61;1800.00;45;1;652.80;1146.19;0;0;0.00
LRC2_6_5;600;1;13;14861.18;1800.00;229;2;783.64;1015.70;0;0;0.00
LRC2_6_6;600;1;12;16619.35;1800.00;130;1;1282.28;517.33;0;0;0.00
LRC2_6_7;600;1;10;16116.94;1800.00;95;1;1321.37;478.31;0;0;0.00
LRC2_6_8;600;1;9;15685.18;1800.00;69;2;1426.12;373.61;0;0;0.00
LRC2_6_9;600;1;9;14714.81;1800.00;39;1;1510.97;288.85;0;0;0.00
LRC2_6_10;600;1;8;13952.81;1800.00;24;1;1578.16;221.65;0;0;0.00
LC1_8_1;800;1;80;25184.38;3600.00;264;0;1844.48;1752.66;0;0;0.00
LC1_8_2;800;1;77;27200.76;3600.01;191;2;1132.92;2465.54;0;0;0.00
LC1_8_3;800;1;64;26226.38;3600.00;126;2;966.90;2631.99;0;0;0.00
LC1_8_4;800;1;60;23050.09;3600.00;86;1;608.71;2990.44;0;0;0.00
LC1_8_5;800;1;80;25211.22;3600.00;244;0;1803.26;1793.93;0;0;0.00
LC1_8_6;800;1;80;25164.25;3600.01;220;1;1669.08;1928.55;0;0;0.00
LC1_8_7;800;1;80;25158.38;3600.00;218;0;1880.86;1716.63;0;0;0.00
LC1_8_8;800;1;78;25348.45;3600.01;174;2;1469.10;2129.22;0;0;0.00
LC1_8_9;800;1;73;25533.22;3600.01;153;1;1565.94;2032.57;0;0;0.00
LC1_8_10;800;1;70;26942.10;3600.00;125;3;1286.44;2312.50;0;0;0.00
LC2_8_1;800;1;24;11687.06;3600.00;429;1;2247.43;1348.47;0;0;0.00
LC2_8_2;800;1;25;12575.02;3600.00;238;1;1910.46;1687.47;0;0;0.00
LC2_8_3;800;1;25;12454.75;3600.00;123;1;1259.54;2338.91;0;0;0.00
LC2_8_4;800;1;24;12327.21;3600.01;89;1;686.10;2912.59;0;0;0.00
LC2_8_5;800;1;25;12329.80;3600.00;222;1;1944.01;1654.03;0;0;0.00
LC2_8_6;800;1;24;12789.82;3600.00;211;2;1686.51;1911.81;0;0;0.00
LC2_8_7;800;1;25;11854.44;3600.00;142;1;1821.58;1777.23;0;0;0.00
LC2_8_8;800;1;24;11454.33;3600.00;167;1;1961.54;1637.11;0;0;0.00
LC2_8_9;800;1;24;11629.41;3600.00;185;2;1543.37;2054.98;0;0;0.00
LC2_8_10;800;1;24;11574.90;3600.00;147;1;1555.79;2042.74;0;0;0.00
LR1_8_1;800;1;80;39345.21;3600.00;147;1;968.04;2630.54;0;0;0.00
LR1_8_2;800;1;59;34596.84;3600.00;178;1;1085.04;2513.44;0;0;0.00
LR1_8_3;800;1;44;29644.02;3600.00;173;1;914.17;2684.56;0;0;0.00
LR1_8_4;800;1;25;21592.77;3600.00;150;3;846.62;2751.91;0;0;0.00
LR1_8_5;800;1;49;39483.15;3600.01;295;4;1700.46;1897.13;0;0;0.00
LR1_8_6;800;1;40;35588.33;3600.00;245;2;1167.49;2430.58;0;0;0.00
LR1_8_7;800;1;30;28195.14;3600.00;209;3;974.76;2623.67;0;0;0.00
LR1_8_8;800;1;20;20430.44;3600.00;156;3;1187.47;2410.87;0;0;0.00
LR1_8_9;800;1;41;38324.81;3600.00;359;2;1574.19;2023.23;0;0;0.00
LR1_8_10;800;1;31;31872.39;3600.00;300;2;1599.87;1997.46;0;0;0.00
LR2_8_1;800;1;15;47005.19;3600.00;279;2;1688.80;1908.80;0;0;0.00
LR2_8_2;800;1;12;35247.47;3600.01;180;1;1593.63;2004.93;0;0;0.00
LR2_8_3;800;1;9;30638.67;3600.01;105;1;1348.87;2249.94;0;0;0.00
LR2_8_4;800;1;7;20413.49;3600.01;34;1;1513.67;2083.69;0;0;0
LR2_8_5;800;1;11;39038.24;3600.00;172;2;2401.08;1197.42;0;0;0.00
LR2_8_6;800;1;9;33300.69;3600.00;81;1;2558.64;1040.70;0;0;0.00
LR2_8_7;800;1;7;29547.80;3600.03;43;2;2644.43;955.02;0;0;0.00
LR2_8_8;800;1;5;20062.84;3600.01;14;2;2877.18;719.43;0;0;0
LR2_8_9;800;1;10;35786.33;3600.01;101;1;2747.29;851.84;0;0;0.00
LR2_8_10;800;1;9;33150.53;3600.01;45;1;3185.79;413.84;0;0;0.00
LRC1_8_1;800;1;66;32303.80;3600.00;196;2;987.70;2611.07;0;0;0.00
LRC1_8_2;800;1;56;27979.10;3600.01;157;2;734.18;2864.98;0;0;0.00
LRC1_8_3;800;1;48;24609.17;3600.00;103;2;387.70;3211.74;0;0;0.00
LRC1_8_4;800;1;34;18348.58;3600.00;98;1;308.60;3290.81;0;0;0.00
LRC1_8_5;800;1;58;31676.01;3600.01;199;3;883.82;2715.10;0;0;0.00
LRC1_8_6;800;1;55;29055.61;3600.00;211;1;1122.11;2476.51;0;0;0.00
LRC1_8_7;800;1;50;29853.36;3600.00;216;4;1072.20;2526.60;0;0;0.00
LRC1_8_8;800;1;45;27171.89;3600.00;234;2;1009.74;2588.96;0;0;0.00
LRC1_8_9;800;1;44;25572.97;3600.00;206;4;1034.79;2564.11;0;0;0.00
LRC1_8_10;800;1;40;24999.63;3600.00;201;2;1052.71;2546.08;0;0;0.00
LRC2_8_1;800;1;20;23133.73;3600.00;305;2;1369.68;2228.22;0;0;0.00
LRC2_8_2;800;1;17;22498.40;3600.00;145;2;843.82;2755.25;0;0;0.00
LRC2_8_3;800;1;15;18015.95;3600.01;85;1;470.06;3129.22;0;0;0.00
LRC2_8_4;800;1;11;15404.03;3600.00;42;1;342.01;3256.21;0;0;0.00
LRC2_8_5;800;1;16;26231.71;3600.01;184;2;1382.04;2216.91;0;0;0.00
LRC2_8_6;800;1;15;24835.83;3600.00;172;2;1800.86;1798.18;0;0;0.00
LRC2_8_7;800;1;14;23129.47;3600.00;121;2;1993.13;1606.05;0;0;0.00
LRC2_8_8;800;1;12;21838.30;3600.01;66;2;2467.60;1131.82;0;0;0.00
LRC2_8_9;800;1;11;23087.12;3600.01;37;2;3059.33;540.37;0;0;0.00
LRC2_8_10;800;1;9;22141.01;3600.00;67;1;2579.55;1019.74;0;0;0.00
LC1_10_1;1000;1;100;42488.66;3600.00;150;0;1709.60;1887.59;0;0;0.00
LC1_10_2;1000;1;94;46815.15;3600.01;101;3;1034.47;2564.25;0;0;0.00
LC1_10_3;1000;1;82;42628.47;3600.00;82;3;1136.59;2462.12;0;0;0.00
LC1_10_4;1000;1;74;38173.72;3600.00;47;1;753.71;2845.62;0;0;0.00
LC1_10_5;1000;1;100;42477.41;3600.01;154;0;1733.93;1863.30;0;0;0.00
LC1_10_6;1000;1;101;42838.39;3600.00;162;1;1569.15;2028.50;0;0;0.00
LC1_10_7;1000;1;100;42854.99;3600.00;125;1;1665.20;1932.52;0;0;0.00
LC1_10_8;1000;1;98;44389.01;3600.00;120;2;1292.17;2306.32;0;0;0.00
LC1_10_9;1000;1;91;44954.54;3600.00;92;3;1200.59;2398.73;0;0;0.00
LC1_10_10;1000;1;89;43739.05;3600.00;85;2;1254.42;2344.94;0;0;0.00
LC2_10_1;1000;1;30;16879.24;3600.00;281;1;2215.05;1380.49;0;0;0.00
LC2_10_2;1000;1;31;20327.04;3600.01;135;1;1736.41;1861.44;0;0;0.00
LC2_10_3;1000;1;30;17915.76;3600.00;108;2;1245.74;2352.34;0;0;0.00
LC2_10_4;1000;1;29;18252.81;3600.02;53;1;718.05;2880.85;0;0;0.00
LC2_10_5;1000;1;31;17137.53;3600.00;122;1;1875.89;1722.35;0;0;0.00
LC2_10_6;1000;1;31;17194.14;3600.00;126;2;1766.30;1832.38;0;0;0.00
LC2_10_7;1000;1;31;20129.19;3600.00;130;2;1453.80;2144.68;0;0;0.00
LC2_10_8;1000;1;30;17019.51;3600.00;104;1;1922.36;1676.06;0;0;0.00
LC2_10_9;1000;1;31;17555.29;3600.01;97;1;1551.24;2047.67;0;0;0.00
LC2_10_10;1000;1;30;16797.65;3600.00;82;1;1475.97;2122.85;0;0;0.00
LR1_10_1;1000;1;100;56905.06;3600.02;57;1;655.53;2943.59;0;0;0.00
LR1_10_2;1000;1;80;49830.24;3600.01;73;1;662.67;2936.36;0;0;0.00
