instance;size;rep;v;cost;time;iter;ges-num-reduced;ges-total-time;lns-total-time;sp-num-improve;sp-pool-size;sp-total-time
LR1_4_10;400;1;20;8830.96;900.00;174;1;747.46;152.42;0;0;0.00
LR2_4_1;400;1;8;9726.88;900.00;90;1;822.49;77.42;0;0;0.00
LR2_4_2;400;1;7;11674.13;900.00;35;1;830.50;69.43;0;0;0
LR2_4_3;400;1;6;8427.89;900.00;25;1;824.79;75.14;0;0;0
LR2_4_4;400;1;4;6852.65;900.01;7;1;839.04;60.68;0;0;0
LR2_4_5;400;1;6;10580.00;900.00;37;2;867.67;32.30;0;0;0.00
LR2_4_6;400;1;5;9990.02;900.00;21;2;869.61;30.32;0;0;0
LR2_4_7;400;1;5;7089.95;900.00;7;1;873.94;25.95;0;0;0
LR2_4_8;400;1;4;5471.38;900.01;8;1;809.14;90.45;0;0;0
LR2_4_9;400;1;6;8522.42;900.01;16;1;865.40;34.57;0;0;0
LR2_4_10;400;1;5;8912.54;900.02;28;2;845.06;54.87;0;0;0.00
LRC1_4_1;400;1;36;9152.58;900.00;193;1;675.44;224.40;0;0;0.00
LRC1_4_2;400;1;31;8346.06;900.00;197;1;641.19;258.67;0;0;0.00
LRC1_4_3;400;1;24;7830.10;900.00;184;2;589.31;310.54;0;0;0.00
LRC1_4_4;400;1;19;5825.87;900.00;137;1;452.76;447.10;0;0;0.00
LRC1_4_5;400;1;32;9019.96;900.00;207;1;709.79;190.08;0;0;0.00
LRC1_4_6;400;1;30;8545.23;900.00;213;2;679.75;220.12;0;0;0.00
LRC1_4_7;400;1;28;8616.23;900.00;186;2;717.94;181.97;0;0;0.00
LRC1_4_8;400;1;26;8264.41;900.00;162;2;746.40;153.48;0;0;0.00
LRC1_4_9;400;1;25;8228.86;900.00;189;2;710.86;189.01;0;0;0.00
LRC1_4_10;400;1;23;7552.23;900.00;155;2;737.12;162.76;0;0;0.00
LRC2_4_1;400;1;12;8822.10;900.00;89;1;797.24;102.68;0;0;0.00
LRC2_4_2;400;1;10;8132.21;900.00;92;1;707.57;192.33;0;0;0.00
LRC2_4_3;400;1;8;6556.94;900.00;55;1;708.12;191.78;0;0;0.00
LRC2_4_4;400;1;5;5718.98;900.00;27;1;750.61;149.04;0;0;0.00
LRC2_4_5;400;1;10;7776.15;900.00;64;1;799.97;99.96;0;0;0.00
LRC2_4_6;400;1;9;7150.17;900.00;49;1;841.15;58.79;0;0;0.00
LRC2_4_7;400;1;8;8141.39;900.00;31;1;849.08;50.87;0;0;0.00
LRC2_4_8;400;1;7;6407.19;900.00;19;1;861.96;38.01;0;0;0.00
LRC2_4_9;400;1;7;5344.85;900.01;18;1;853.88;46.04;0;0;0
LRC2_4_10;400;1;6;5901.01;900.00;21;1;848.97;50.97;0;0;0.00
LC1_6_1;600;1;60;14095.64;1800.00;201;1;1237.53;562.09;0;0;0.00
LC1_6_2;600;1;57;15059.57;1800.00;161;3;1068.65;731.09;0;0;0.00
LC1_6_3;600;1;49;15487.86;1800.00;123;3;1099.49;700.34;0;0;0.00
LC1_6_4;600;1;48;13341.30;1800.00;83;1;764.43;1035.42;0;0;0.00
LC1_6_5;600;1;60;14086.30;1800.00;184;0;1274.06;525.59;0;0;0.00
LC1_6_6;600;1;60;14090.79;1800.00;174;1;1287.51;512.15;0;0;0.00
LC1_6_7;600;1;60;14083.76;1800.00;158;0;1305.10;494.59;0;0;0.00
LC1_6_8;600;1;58;15037.98;1800.00;161;2;1204.14;595.59;0;0;0
LC1_6_9;600;1;54;14681.94;1800.00;101;2;1322.90;476.94;0;0;0.00
LC1_6_10;600;1;52;16478.55;1800.00;102;2;1312.19;487.63;0;0;0.00
LC2_6_1;600;1;19;7977.98;1800.00;186;1;1515.00;284.65;0;0;0.00
LC2_6_2;600;1;18;10138.38;1800.00;170;2;1301.36;498.38;0;0;0.00
LC2_6_3;600;1;18;7436.50;1800.00;121;1;1038.17;761.52;0;0;0.00
LC2_6_4;600;1;17;8024.21;1800.01;79;1;672.81;1126.92;0;0;0.00
LC2_6_5;600;1;19;8047.37;1800.00;87;2;1410.52;389.32;0;0;0.00
LC2_6_6;600;1;18;9483.76;1800.00;130;2;1382.86;416.94;0;0;0.00
LC2_6_7;600;1;19;8010.89;1800.00;73;1;1301.11;498.77;0;0;0.00
LC2_6_8;600;1;18;7579.93;1800.00;77;1;1336.03;463.80;0;0;0.00
LC2_6_9;600;1;18;9060.88;1800.00;108;2;1350.70;449.12;0;0;0.00
LC2_6_10;600;1;18;7479.38;1800.00;62;1;1274.77;525.00;0;0;0.00
LR1_6_1;600;1;59;22835.62;1800.00;165;1;943.58;856.16;0;0;0.00
LR1_6_2;600;1;45;20420.55;1800.00;167;1;882.82;916.91;0;0;0.00
LR1_6_3;600;1;37;18179.91;1800.00;171;1;916.45;883.20;0;0;0.00
LR1_6_4;600;1;28;13363.37;1800.00;113;1;594.54;1205.17;0;0;0.00
LR1_6_5;600;1;38;24661.10;1800.00;213;3;1286.89;512.81;0;0;0.00
LR1_6_6;600;1;32;21392.85;1800.00;202;2;1179.64;620.06;0;0;0.00
LR1_6_7;600;1;25;17735.48;1800.00;190;2;1206.19;593.51;0;0;0.00
LR1_6_8;600;1;18;12355.32;1800.00;102;3;983.16;816.62;0;0;0.00
LR1_6_9;600;1;32;22922.74;1800.00;221;2;1369.99;429.71;0;0;0.00
LR1_6_10;600;1;26;19260.17;1800.00;139;3;1330.46;469.38;0;0;0.00
LR2_6_1;600;1;11;22903.63;1800.00;143;1;1486.27;313.51;0;0;0.00
LR2_6_2;600;1;9;24797.01;1800.00;127;2;1410.66;389.03;0;0;0.00
LR2_6_3;600;1;7;19828.87;1800.00;50;2;1464.52;335.23;0;0;0.00
LR2_6_4;600;1;6;11539.94;1800.01;31;1;1174.65;624.53;0;0;0
LR2_6_5;600;1;9;20662.97;1800.00;27;1;1691.71;108.15;0;0;0
LR2_6_6;600;1;7;21471.56;1800.00;13;2;1673.90;126.01;0;0;0
LR2_6_7;600;1;6;18014.13;1800.02;13;1;1677.71;122.15;0;0;0.00
LR2_6_8;600;1;5;12734.79;1800.02;5;1;1665.53;133.94;0;0;0
LR2_6_9;600;1;8;20856.41;1800.02;22;1;1735.21;64.68;0;0;0
LR2_6_10;600;1;7;18337.52;1800.02;27;1;1740.74;59.18;0;0;0.00
LRC1_6_1;600;1;52;18462.29;1800.00;203;2;1064.70;734.99;0;0;0.00
LRC1_6_2;600;1;43;16856.82;1800.00;196;2;1020.35;779.32;0;0;0.00
LRC1_6_3;600;1;36;14147.84;1800.00;113;1;717.28;1082.50;0;0;0.00
LRC1_6_4;600;1;25;10906.56;1800.00;82;1;483.18;1316.46;0;0;0.00
LRC1_6_5;600;1;46;16976.15;1800.00;197;1;1089.38;710.30;0;0;0.00
LRC1_6_6;600;1;42;17283.39;1800.00;203;2;1189.40;610.30;0;0;0.00
LRC1_6_7;600;1;38;15849.50;1800.00;171;1;1221.61;578.15;0;0;0.00
LRC1_6_8;600;1;34;15775.50;1800.00;197;1;1225.36;574.37;0;0;0.00
LRC1_6_9;600;1;34;15261.18;1800.00;164;2;1301.99;497.80;0;0;0.00
LRC1_6_10;600;1;30;14515.16;1800.00;153;2;1281.33;518.46;0;0;0.00
LRC2_6_1;600;1;16;14719.50;1800.00;129;2;1395.70;404.06;0;0;0.00
LRC2_6_2;600;1;13;15766.03;1800.00;100;1;1344.48;455.31;0;0;0.00
LRC2_6_3;600;1;10;15156.39;1800.00;52;1;1284.03;515.63;0;0;0.00
LRC2_6_4;600;1;7;10751.96;1800.01;27;1;1279.45;519.69;0;0;0
LRC2_6_5;600;1;13;14987.31;1800.00;145;1;1293.69;505.99;0;0;0.00
LRC2_6_6;600;1;12;16328.87;1800.00;79;1;1564.62;235.22;0;0;0.00
LRC2_6_7;600;1;10;15701.28;1800.00;27;2;1669.45;130.44;0;0;0.00
LRC2_6_8;600;1;9;16414.59;1800.01;45;2;1591.13;208.74;0;0;0.00
LRC2_6_9;600;1;9;16452.74;1800.01;22;1;1721.76;78.13;0;0;0.00
LRC2_6_10;600;1;8;12205.25;1800.00;18;1;1640.49;159.29;0;0;0.00
LC1_8_1;800;1;80;25184.38;3600.00;179;0;2358.75;1240.52;0;0;0.00
LC1_8_2;800;1;77;27054.45;3600.01;146;2;1940.98;1658.53;0;0;0.00
LC1_8_3;800;1;64;27417.20;3600.00;111;2;1549.59;2050.12;0;0;0.00
LC1_8_4;800;1;60;23169.01;3600.00;76;2;1545.24;2054.47;0;0;0.00
LC1_8_5;800;1;80;25211.22;3600.00;178;0;2344.91;1254.39;0;0;0.00
LC1_8_6;800;1;80;25164.25;3600.00;161;1;2350.71;1248.61;0;0;0.00
LC1_8_7;800;1;80;25158.38;3600.01;142;1;2423.18;1176.21;0;0;0.00
LC1_8_8;800;1;78;25348.45;3600.00;145;1;2213.59;1385.94;0;0;0.00
LC1_8_9;800;1;72;26900.46;3600.00;129;2;2181.07;1418.55;0;0;0.00
LC1_8_10;800;1;70;27093.17;3600.01;85;2;2454.96;1144.72;0;0;0.00
LC2_8_1;800;1;24;11687.06;3600.00;326;1;2614.97;984.08;0;0;0.00
LC2_8_2;800;1;24;14398.84;3600.00;232;3;2242.80;1356.66;0;0;0.00
LC2_8_3;800;1;24;13263.41;3600.00;111;2;1618.48;1981.21;0;0;0.00
LC2_8_4;800;1;24;12298.32;3600.00;64;1;879.95;2719.63;0;0;0.00
LC2_8_5;800;1;25;12329.80;3600.00;148;1;2649.02;950.54;0;0;0.00
LC2_8_6;800;1;24;12839.31;3600.00;145;2;2676.97;922.61;0;0;0.00
LC2_8_7;800;1;25;11854.44;3600.00;102;1;2356.04;1243.61;0;0;0.00
LC2_8_8;800;1;24;11475.75;3600.00;84;1;2337.99;1261.74;0;0;0.00
LC2_8_9;800;1;24;11629.41;3600.00;106;1;2119.98;1479.64;0;0;0.00
LC2_8_10;800;1;24;11574.90;3600.00;73;1;2010.77;1588.90;0;0;0.00
LR1_8_1;800;1;80;39308.25;3600.00;142;1;1541.82;2057.73;0;0;0.00
LR1_8_2;800;1;59;34482.25;3600.00;189;1;1822.01;1777.41;0;0;0.00
LR1_8_3;800;1;44;29760.95;3600.00;165;1;1487.91;2111.51;0;0;0.00
LR1_8_4;800;1;25;21810.87;3600.00;133;1;1634.96;1964.30;0;0;0.00
LR1_8_5;800;1;49;41903.37;3600.00;302;3;2420.10;1179.18;0;0;0.00
LR1_8_6;800;1;40;36461.87;3600.00;256;2;2029.15;1570.09;0;0;0.00
LR1_8_7;800;1;30;28512.93;3600.00;211;2;1806.69;1792.71;0;0;0.00
LR1_8_8;800;1;20;21078.74;3600.00;144;2;1726.34;1873.12;0;0;0.00
LR1_8_9;800;1;41;39502.52;3600.00;348;3;2454.56;1144.60;0;0;0.00
LR1_8_10;800;1;32;32333.23;3600.00;220;2;2362.35;1237.08;0;0;0.00
LR2_8_1;800;1;15;50361.12;3600.00;258;2;2476.64;1122.62;0;0;0.00
LR2_8_2;800;1;12;36163.34;3600.00;129;1;2441.01;1158.47;0;0;0.00
LR2_8_3;800;1;9;31756.95;3600.01;68;2;2149.89;1449.24;0;0;0.00
LR2_8_4;800;1;6;23439.25;3600.01;18;1;2793.03;802.91;0;0;0.00
LR2_8_5;800;1;11;39166.45;3600.00;93;1;3149.50;450.15;0;0;0.00
LR2_8_6;800;1;9;33560.57;3600.01;38;1;3250.90;348.85;0;0;0.00
LR2_8_7;800;1;7;30167.52;3600.02;16;2;3322.85;276.36;0;0;0.00
LR2_8_8;800;1;5;20555.01;3600.01;7;1;3471.59;126.64;0;0;0.00
LR2_8_9;800;1;10;37367.44;3600.00;83;1;3244.29;355.37;0;0;0.00
LR2_8_10;800;1;9;31346.55;3600.00;22;1;3328.18;271.53;0;0;0.00
LRC1_8_1;800;1;66;32412.29;3600.00;229;2;2111.59;1487.82;0;0;0.00
LRC1_8_2;800;1;56;28041.79;3600.00;170;2;1530.78;2068.76;0;0;0.00
LRC1_8_3;800;1;48;24600.25;3600.01;113;2;971.55;2628.07;0;0;0.00
LRC1_8_4;800;1;34;18356.42;3600.01;87;1;825.97;2773.42;0;0;0.00
LRC1_8_5;800;1;58;31829.83;3600.00;214;4;1975.59;1623.86;0;0;0.00
LRC1_8_6;800;1;55;28986.07;3600.00;209;3;2078.88;1520.55;0;0;0.00
LRC1_8_7;800;1;51;28753.53;3600.00;210;5;2070.95;1528.57;0;0;0.00
LRC1_8_8;800;1;46;26792.39;3600.00;218;2;2172.54;1426.97;0;0;0.00
LRC1_8_9;800;1;45;25102.97;3600.00;217;1;2088.51;1510.99;0;0;0.00
LRC1_8_10;800;1;40;24926.62;3600.00;180;2;2290.14;1309.40;0;0;0.00
LRC2_8_1;800;1;20;23133.73;3600.00;228;3;2308.79;1290.56;0;0;0.00
LRC2_8_2;800;1;17;22936.49;3600.00;133;2;1941.07;1658.45;0;0;0.00
LRC2_8_3;800;1;15;18040.47;3600.00;77;1;1409.59;2189.82;0;0;0.00
LRC2_8_4;800;1;11;15835.80;3600.00;39;1;891.05;2706.28;0;0;0.00
LRC2_8_5;800;1;16;25181.01;3600.00;140;2;2554.09;1045.41;0;0;0.00
LRC2_8_6;800;1;15;26051.88;3600.00;112;2;2921.42;678.25;0;0;0.00
LRC2_8_7;800;1;14;25388.66;3600.00;105;2;2946.55;653.21;0;0;0.00
LRC2_8_8;800;1;12;23370.63;3600.01;48;1;3309.52;290.32;0;0;0.00
LRC2_8_9;800;1;11;24637.47;3600.00;35;2;3261.04;338.71;0;0;0.00
LRC2_8_10;800;1;10;21292.75;3600.00;17;1;3282.65;317.14;0;0;0.00
LC1_10_1;1000;1;100;42488.66;3600.00;108;0;2360.69;1238.57;0;0;0.00
LC1_10_2;1000;1;95;43576.80;3600.00;83;3;2049.15;1550.27;0;0;0.00
LC1_10_3;1000;1;81;43552.69;3600.01;54;3;1304.96;2294.81;0;0;0.00
LC1_10_4;1000;1;74;38744.88;3600.02;41;3;1432.63;2167.14;0;0;0.00
LC1_10_5;1000;1;100;42477.41;3600.00;111;0;2323.96;1275.27;0;0;0.00
LC1_10_6;1000;1;101;42838.39;3600.00;98;1;2350.17;1249.13;0;0;0.00
LC1_10_7;1000;1;100;42854.99;3600.00;98;1;2334.31;1265.02;0;0;0.00
LC1_10_8;1000;1;98;42949.56;3600.00;104;2;2169.93;1429.57;0;0;0.00
LC1_10_9;1000;1;91;43142.91;3600.01;82;3;2131.35;1468.25;0;0;0.00
LC1_10_10;1000;1;88;44341.29;3600.00;60;2;2179.73;1419.99;0;0;0.00
LC2_10_1;1000;1;30;16879.24;3600.00;195;1;2594.56;1004.53;0;0;0.00
LC2_10_2;1000;1;31;19863.68;3600.00;113;2;1964.89;1634.69;0;0;0.00
LC2_10_3;1000;1;30;17761.48;3600.01;62;2;1322.14;2277.41;0;0;0.00
LC2_10_4;1000;1;29;18269.13;3600.00;51;1;959.10;2640.48;0;0;0.00
LC2_10_5;1000;1;31;17137.53;3600.00;106;1;2392.57;1206.91;0;0;0.00
LC2_10_6;1000;1;31;17194.19;3600.01;67;1;2303.93;1295.71;0;0;0.00
LC2_10_7;1000;1;31;19763.00;3600.01;85;2;2344.09;1255.61;0;0;0.00
LC2_10_8;1000;1;30;17015.41;3600.00;68;2;2261.07;1338.54;0;0;0.00
LC2_10_9;1000;1;30;20001.97;3600.00;81;2;2235.07;1364.57;0;0;0.00
LC2_10_10;1000;1;30;17101.40;3600.00;44;1;2147.65;1452.06;0;0;0.00
LR1_10_1;1000;1;100;56785.93;3600.00;48;1;900.45;2699.26;0;0;0.00
LR1_10_2;1000;1;80;49574.26;3600.00;96;1;1412.73;2186.80;0;0;0.00
