instance;size;rep;v;cost;time;iter;ges-num-reduced;ges-total-time;lns-total-time;sp-num-improve;sp-pool-size;sp-total-time
LRC2_10_1;1000;2;22;37011.73;3600.00;172;2;1240.79;2339.68;9;903;17.71
LRC2_10_2;1000;2;20;34231.41;3600.01;99;2;837.40;2746.91;18;970;14.73
LRC2_10_3;1000;2;16;28655.67;3600.00;56;2;554.65;3037.38;8;629;7.06
LRC2_10_4;1000;2;11;25223.40;3600.01;28;1;356.55;3237.58;1;236;1.68
LRC2_10_5;1000;2;17;37822.63;3600.00;108;4;1590.76;1991.29;12;890;16.85
LRC2_10_6;1000;2;17;31050.59;3600.00;76;2;1809.55;1785.44;12;455;4.19
LRC2_10_7;1000;2;16;32387.17;3600.01;84;2;1873.81;1717.84;14;724;7.80
LRC2_10_10;1000;2;11;32489.02;3600.03;39;1;2544.75;1052.93;2;234;1.73
lc101;100;3;10;828.94;300.00;756;0;104.12;195.01;0;10;0.74
lc102;100;3;10;828.94;300.00;648;0;107.92;191.35;0;16;0.61
lc103;100;3;9;1035.35;300.00;511;1;97.83;198.33;0;63;3.74
lc104;100;3;9;860.01;300.00;348;1;80.66;217.43;0;51;1.83
lc105;100;3;10;828.94;300.00;673;0;112.09;187.25;0;12;0.54
lc106;100;3;10;828.94;300.00;555;1;121.85;177.41;0;12;0.63
lc107;100;3;10;828.94;300.00;569;0;123.07;176.36;0;12;0.47
lc108;100;3;10;826.44;300.00;446;0;132.50;166.99;0;16;0.41
lc109;100;3;9;1000.60;300.00;414;1;104.65;192.11;0;72;3.16
lc201;100;3;3;591.56;300.00;660;0;145.54;153.94;0;3;0.40
lc202;100;3;3;591.56;300.00;476;1;103.02;196.46;0;8;0.40
lc203;100;3;3;591.17;300.00;343;1;81.22;218.39;0;7;0.29
lc204;100;3;3;590.60;300.00;168;0;38.18;261.47;0;9;0.26
lc205;100;3;3;588.88;300.00;575;1;112.49;186.91;0;7;0.45
lc206;100;3;3;588.49;300.00;458;1;93.96;205.54;0;7;0.36
lc207;100;3;3;588.29;300.00;405;1;89.33;210.21;0;7;0.32
lc208;100;3;3;588.32;300.00;371;1;81.27;218.29;0;7;0.31
lr101;100;3;19;1650.80;300.00;519;1;91.66;207.62;0;35;0.62
lr102;100;3;17;1487.57;300.00;370;1;71.36;227.06;0;59;1.50
lr103;100;3;13;1292.68;300.00;472;1;76.61;221.82;0;37;1.47
lr104;100;3;9;1013.39;300.00;610;1;116.47;182.85;0;21;0.55
lr105;100;3;14;1377.11;300.00;606;1;99.76;199.49;0;31;0.64
lr106;100;3;12;1252.62;300.00;662;1;102.69;196.56;0;25;0.63
lr107;100;3;10;1111.31;300.00;658;1;113.92;185.34;0;24;0.61
lr108;100;3;9;968.97;300.00;598;1;120.76;178.62;0;19;0.50
lr109;100;3;11;1208.96;300.00;655;1;116.38;182.86;0;26;0.64
lr110;100;3;10;1159.35;300.00;621;1;127.10;172.20;0;21;0.57
lr111;100;3;10;1108.90;300.00;603;1;110.80;188.48;0;26;0.59
lr112;100;3;9;1003.77;300.00;534;1;120.23;179.16;0;22;0.49
lr201;100;3;4;1253.23;300.00;360;1;122.54;177.08;0;10;0.30
lr202;100;3;3;1197.67;300.00;298;1;156.86;142.81;0;9;0.25
lr203;100;3;3;949.40;300.00;190;1;58.75;240.80;0;14;0.38
lr204;100;3;2;849.05;300.00;264;1;61.26;238.44;0;6;0.20
lr205;100;3;3;1054.02;300.00;268;1;91.55;208.09;0;12;0.28
lr206;100;3;3;931.63;300.00;211;1;97.48;202.29;0;7;0.17
lr207;100;3;2;903.06;300.00;206;1;41.30;258.45;0;5;0.17
lr208;100;3;2;734.85;300.00;131;1;29.24;270.49;0;9;0.19
lr209;100;3;3;930.59;300.00;156;1;116.41;182.99;0;28;0.55
lr210;100;3;3;964.22;300.00;215;1;108.34;191.18;0;12;0.41
lr211;100;3;2;911.52;300.00;224;1;45.28;254.45;0;5;0.19
lrc101;100;3;14;1708.80;300.00;656;1;103.40;195.77;0;30;0.71
lrc102;100;3;12;1558.07;300.00;657;1;114.77;184.44;0;30;0.67
lrc103;100;3;11;1258.74;300.00;625;1;111.83;187.46;0;24;0.59
lrc104;100;3;10;1128.40;300.00;436;1;102.31;197.11;0;24;0.48
lrc105;100;3;13;1637.62;300.00;607;1;99.91;199.16;0;31;0.81
lrc106;100;3;11;1424.73;300.00;697;2;111.72;186.95;0;28;1.19
lrc107;100;3;11;1230.14;300.00;573;1;107.95;191.38;0;26;0.56
lrc108;100;3;10;1147.43;300.00;582;1;113.70;185.63;0;22;0.55
lrc201;100;3;4;1406.94;300.00;277;1;133.12;166.13;0;20;0.69
lrc202;100;3;3;1374.27;300.00;544;1;108.47;190.95;0;7;0.45
lrc203;100;3;3;1089.07;300.00;142;1;163.88;135.88;0;12;0.20
lrc204;100;3;3;818.66;300.00;110;1;128.35;171.51;0;7;0.09
lrc205;100;3;4;1302.20;300.00;295;1;108.10;191.57;0;9;0.26
lrc206;100;3;3;1159.03;300.00;257;1;168.82;130.91;0;8;0.20
lrc207;100;3;3;1062.05;300.00;228;1;132.20;167.40;0;10;0.33
lrc208;100;3;3;852.76;300.00;150;1;118.37;181.21;0;13;0.36
LC1_2_1;200;3;20;2704.57;900.00;1002;0;408.61;489.46;0;28;1.36
LC1_2_2;200;3;19;2764.56;900.00;911;1;388.58;509.48;0;39;1.42
LC1_2_3;200;3;17;3134.08;900.00;541;1;284.33;610.92;0;94;4.35
LC1_2_4;200;3;17;2693.41;900.00;300;1;180.42;714.15;0;178;5.15
LC1_2_5;200;3;20;2702.05;900.00;841;0;449.13;449.23;0;30;1.13
LC1_2_6;200;3;20;2701.04;900.00;844;1;442.21;456.04;0;32;1.23
LC1_2_7;200;3;20;2701.04;900.00;772;0;452.67;445.74;0;34;1.11
LC1_2_8;200;3;19;3404.95;900.00;650;2;452.75;442.62;3;111;4.21
LC1_2_9;200;3;18;2724.24;900.00;526;1;406.97;490.34;0;63;2.33
LC1_2_10;200;3;17;2942.13;900.00;516;2;377.62;514.74;3;147;7.26
LC2_2_1;200;3;6;1931.44;900.00;1069;1;505.31;392.97;0;10;1.13
LC2_2_2;200;3;6;1881.40;900.00;522;1;366.66;531.97;0;16;1.01
LC2_2_3;200;3;6;1844.33;900.00;367;0;188.06;710.86;0;18;0.77
LC2_2_4;200;3;6;1767.12;900.00;237;1;128.00;770.81;0;24;0.87
LC2_2_5;200;3;6;1891.21;900.00;749;1;453.80;444.86;0;13;0.87
LC2_2_6;200;3;6;1857.78;900.00;499;1;321.48;577.59;0;13;0.59
LC2_2_7;200;3;6;1850.13;900.00;492;1;330.31;568.46;0;15;0.87
LC2_2_8;200;3;6;1824.34;900.00;351;1;265.74;632.58;0;31;1.39
LC2_2_9;200;3;6;1854.21;900.00;456;1;281.75;617.35;0;14;0.55
LC2_2_10;200;3;6;1817.45;900.00;334;1;235.20;663.84;0;15;0.63
LR1_2_1;200;3;20;4819.12;900.00;1019;1;422.94;472.69;0;49;3.72
LR1_2_2;200;3;17;4621.21;900.00;874;2;399.33;487.50;1;169;12.59
LR1_2_3;200;3;14;4402.38;900.00;701;2;271.92;584.73;4;656;42.86
LR1_2_4;200;3;10;3027.06;900.03;318;1;318.35;554.91;5;654;26.50
LR1_2_5;200;3;16;4894.21;900.00;992;2;449.01;439.62;0;97;10.70
LR1_2_6;200;3;13;4800.94;900.00;882;2;360.27;512.09;3;283;27.00
LR1_2_7;200;3;12;3550.61;900.00;627;1;351.06;515.13;0;590;33.37
LR1_2_8;200;3;9;2801.91;900.00;313;1;388.82;495.78;5;478;15.13
LR1_2_9;200;3;13;5050.75;900.00;858;2;421.01;427.06;3;304;51.38
LR1_2_10;200;3;11;3819.10;900.00;712;1;449.31;442.78;0;98;7.45
LR2_2_1;200;3;5;4073.10;900.00;427;1;525.14;373.26;1;32;1.31
LR2_2_2;200;3;4;3796.00;900.00;269;1;502.19;394.00;1;76;3.56
LR2_2_3;200;3;4;3098.36;900.00;120;1;585.25;314.36;0;14;0.24
LR2_2_4;200;3;3;2486.00;900.00;175;1;124.95;772.40;1;107;2.31
LR2_2_5;200;3;4;3438.39;900.00;186;1;672.42;227.21;0;10;0.21
LR2_2_6;200;3;3;4728.63;900.00;280;2;595.40;294.81;0;251;9.56
LR2_2_7;200;3;3;3119.68;900.00;88;1;595.94;302.29;1;155;1.65
LR2_2_8;200;3;2;2674.45;900.00;113;1;276.22;621.74;0;158;1.81
LR2_2_9;200;3;3;4080.78;900.00;357;2;582.15;315.06;2;55;2.47
LR2_2_10;200;3;3;3274.96;900.00;162;1;593.52;301.35;4;230;4.96
LRC1_2_1;200;3;19;3606.06;900.00;704;1;320.37;573.40;0;104;5.81
LRC1_2_2;200;3;15;3671.02;900.00;653;1;249.44;638.05;1;296;12.11
LRC1_2_3;200;3;13;3154.92;902.75;453;1;208.73;427.84;3;1015;265.88
LRC1_2_4;200;3;10;2631.82;900.00;403;1;194.68;667.56;1;910;37.40
LRC1_2_5;200;3;16;3715.81;900.00;660;1;365.42;520.68;0;185;13.47
LRC1_2_6;200;3;16;3726.04;900.00;756;2;358.98;529.71;1;152;10.84
LRC1_2_7;200;3;14;3860.86;900.00;831;2;388.67;494.62;0;148;16.16
LRC1_2_8;200;3;13;3205.53;900.00;657;1;433.48;445.09;5;279;21.00
LRC1_2_9;200;3;13;3174.36;900.00;679;1;437.43;438.84;10;299;23.29
LRC1_2_10;200;3;12;2931.34;900.00;575;1;464.47;416.20;4;328;18.93
LRC2_2_1;200;3;6;3620.80;900.00;490;1;514.75;374.97;2;240;9.94
LRC2_2_2;200;3;5;3184.23;900.00;319;1;487.25;398.62;2;455;13.86
LRC2_2_3;200;3;4;3116.05;900.00;158;1;568.79;325.32;2;317;5.73
LRC2_2_4;200;3;3;2994.99;900.00;87;1;507.68;389.48;1;213;2.68
LRC2_2_5;200;3;5;2776.93;900.00;201;1;607.69;291.61;0;19;0.55
LRC2_2_6;200;3;5;2707.96;900.00;205;1;612.75;286.67;0;15;0.43
LRC2_2_7;200;3;4;3019.81;900.00;127;1;683.36;212.98;2;240;3.54
LRC2_2_8;200;3;4;2399.89;900.00;88;1;695.33;204.39;1;13;0.18
LRC2_2_9;200;3;4;2208.49;900.00;115;1;614.61;284.93;0;23;0.33
LRC2_2_10;200;3;3;2524.68;900.00;139;1;571.86;324.81;3;197;3.16
LC1_4_1;400;3;40;7152.06;900.00;336;0;487.56;410.58;0;57;0.98
LC1_4_2;400;3;38;8007.79;900.00;248;2;381.27;510.11;3;350;8.03
LC1_4_3;400;3;33;8258.71;900.00;144;2;263.06;431.09;13;955;205.51
LC1_4_4;400;3;30;6965.54;900.00;119;1;274.51;622.01;5;216;3.09
LC1_4_5;400;3;40;7150.00;900.00;306;0;499.91;398.36;0;59;0.90
LC1_4_6;400;3;40;7154.02;900.00;274;1;516.94;381.38;0;67;0.92
LC1_4_7;400;3;40;7149.43;900.00;242;1;523.95;373.78;0;84;1.59
LC1_4_8;400;3;39;7111.16;900.00;220;1;507.91;390.49;0;80;1.04
LC1_4_9;400;3;36;7451.20;900.00;172;2;546.61;326.83;6;434;26.12
LC1_4_10;400;3;35;7547.23;903.82;159;2;460.40;337.26;14;463;105.75
LC2_4_1;400;3;12;4116.33;900.00;364;1;634.48;263.81;0;26;0.85
LC2_4_2;400;3;12;4144.29;900.00;228;1;512.62;385.55;0;52;1.24
LC2_4_3;400;3;12;4413.59;900.00;148;1;305.78;585.37;6;466;8.39
LC2_4_4;400;3;12;4038.00;900.00;112;1;206.84;686.80;1;480;5.86
LC2_4_5;400;3;12;4030.63;900.00;246;1;565.61;332.85;0;35;0.95
LC2_4_6;400;3;12;3900.29;900.00;173;1;490.78;408.32;0;26;0.42
LC2_4_7;400;3;12;3962.51;900.00;153;1;545.06;352.98;0;86;1.53
LC2_4_8;400;3;12;3844.45;900.00;116;1;488.13;409.31;1;154;2.19
LC2_4_9;400;3;12;4188.93;900.00;136;1;403.89;493.24;0;154;2.46
LC2_4_10;400;3;12;3828.44;900.00;117;1;425.46;471.66;0;169;2.48
LR1_4_1;400;3;40;10639.75;900.00;249;1;380.36;509.10;0;466;9.91
LR1_4_2;400;3;31;9989.83;900.00;249;1;400.67;478.25;13;730;20.52
LR1_4_3;400;3;22;9449.57;900.00;259;2;336.41;540.10;10;919;22.87
LR1_4_4;400;3;16;7239.49;900.00;140;1;449.36;425.86;9;948;24.37
LR1_4_5;400;3;29;10644.06;900.00;328;2;473.53;404.86;3;284;20.87
LR1_4_6;400;3;24;10433.81;900.00;274;2;396.09;482.13;13;526;21.17
LR1_4_7;400;3;19;8336.62;900.00;218;2;407.65;470.06;5;902;21.74
LR1_4_8;400;3;14;6010.34;900.00;125;1;559.16;330.56;10;687;9.91
LR1_4_9;400;3;24;9905.45;900.00;337;2;469.69;411.58;6;359;17.99
LR1_4_10;400;3;20;8428.47;900.00;258;2;510.70;372.75;12;501;15.96
LR2_4_1;400;3;8;9726.88;900.00;168;1;648.23;249.91;0;61;1.39
LR2_4_2;400;3;7;11918.43;900.01;65;1;730.47;167.15;10;264;2.23
LR2_4_3;400;3;6;9634.98;900.00;45;1;674.91;222.58;0;247;2.32
LR2_4_4;400;3;4;7147.52;900.01;16;2;765.41;134.05;0;48;0.11
LR2_4_5;400;3;6;10406.05;900.00;39;2;838.15;61.18;0;94;0.56
LR2_4_6;400;3;5;10382.79;900.00;55;1;786.04;113.02;3;132;0.78
LR2_4_7;400;3;4;8241.17;900.01;30;2;783.52;115.82;0;88;0.48
LR2_4_8;400;3;4;5428.00;900.01;10;1;774.35;124.97;0;33;0.05
LR2_4_9;400;3;6;10917.03;900.00;30;1;858.72;40.86;2;79;0.31
LR2_4_10;400;3;5;8322.11;900.00;66;1;791.93;106.50;3;150;1.32
LRC1_4_1;400;3;36;9166.63;900.00;269;1;362.88;529.72;2;272;6.84
LRC1_4_2;400;3;31;8346.06;900.00;248;2;305.13;582.98;4;429;11.43
LRC1_4_3;400;3;24;7838.55;900.00;199;2;258.72;615.07;20;1190;25.84
LRC1_4_4;400;3;19;5807.50;900.00;133;1;183.43;706.78;4;700;9.45
LRC1_4_5;400;3;32;8974.69;900.00;273;3;378.72;510.24;8;302;10.48
LRC1_4_6;400;3;30;8561.18;900.00;287;2;427.07;455.45;11;416;16.91
LRC1_4_7;400;3;28;8606.02;900.00;256;3;482.02;403.15;15;518;14.31
LRC1_4_8;400;3;27;8248.89;900.00;214;1;439.35;433.58;11;662;26.64
LRC1_4_9;400;3;25;8246.96;900.00;269;2;425.52;464.30;9;266;9.62
LRC1_4_10;400;3;23;7327.32;900.00;217;1;489.40;401.57;16;380;8.55
LRC2_4_1;400;3;11;10314.81;900.00;209;2;541.58;339.06;8;585;18.93
LRC2_4_2;400;3;10;7181.53;900.00;121;1;525.11;368.88;15;400;5.74
LRC2_4_3;400;3;8;7786.26;900.00;97;1;470.20;423.74;11;438;5.81
LRC2_4_4;400;3;5;5501.24;900.02;36;1;568.55;330.32;3;100;0.61
LRC2_4_5;400;3;10;7405.23;900.00;137;2;621.07;273.56;4;337;5.05
LRC2_4_6;400;3;9;7407.86;900.01;81;1;757.24;139.72;11;280;2.86
LRC2_4_7;400;3;8;8161.08;900.00;56;1;807.44;90.79;4;255;1.63
LRC2_4_8;400;3;7;6945.46;900.01;46;1;797.77;100.60;2;230;1.47
LRC2_4_9;400;3;6;7104.86;900.00;68;2;746.91;151.13;5;167;1.75
LRC2_4_10;400;3;6;6638.93;900.00;43;1;775.27;123.65;5;140;0.90
LC1_6_1;600;3;60;14095.64;1800.00;295;1;1010.63;786.41;0;93;1.28
LC1_6_2;600;3;57;15048.16;1800.00;177;3;658.15;1137.67;2;287;3.19
LC1_6_3;600;3;50;14670.75;1800.00;121;1;550.89;1238.70;8;719;9.68
LC1_6_4;600;3;48;13284.39;1800.00;81;1;436.35;1329.59;24;558;33.61
LC1_6_5;600;3;60;14086.30;1800.00;284;0;1008.32;788.45;0;108;1.65
LC1_6_6;600;3;60;14090.79;1800.00;250;1;1032.60;764.71;0;101;1.20
LC1_6_7;600;3;60;14083.76;1800.00;217;0;1055.30;742.18;0;103;1.22
LC1_6_8;600;3;59;14554.27;1800.00;187;2;1003.78;790.50;1;300;4.67
LC1_6_9;600;3;54;14593.54;1800.00;148;3;899.20;762.63;12;600;137.31
LC1_6_10;600;3;52;15172.44;1800.00;128;2;791.49;912.67;10;685;95.06
LC2_6_1;600;3;19;7977.98;1800.00;378;1;1249.00;548.35;0;35;0.91
LC2_6_2;600;3;19;8253.67;1800.00;215;1;1007.32;790.37;0;62;1.26
LC2_6_3;600;3;18;7436.50;1800.00;167;1;616.12;1178.93;0;264;3.84
LC2_6_4;600;3;17;7880.78;1800.00;84;1;320.92;1474.66;19;477;3.87
LC2_6_5;600;3;19;8047.37;1800.00;183;1;1108.86;675.10;1;536;15.20
LC2_6_6;600;3;19;8094.11;1800.00;131;1;1084.21;710.73;0;421;4.42
LC2_6_7;600;3;19;7997.96;1800.00;142;1;935.41;856.04;3;560;7.86
LC2_6_8;600;3;18;7579.93;1800.00;140;1;972.18;821.78;7;402;5.34
LC2_6_9;600;3;18;9168.30;1800.00;181;1;859.43;930.22;30;599;9.60
LC2_6_10;600;3;18;7478.74;1800.00;149;1;944.22;843.46;2;603;11.46
LR1_6_1;600;3;59;22821.65;1800.00;187;1;643.65;1115.92;6;2129;39.44
LR1_6_2;600;3;45;20139.91;1800.00;207;1;517.30;1167.76;17;3079;114.12
LR1_6_3;600;3;37;18270.37;1833.97;64;1;162.63;590.70;3;1562;1080.34
LR1_6_4;600;3;28;13258.39;1813.06;96;1;227.86;1211.70;6;2067;373.06
LR1_6_5;600;3;38;23221.21;1800.00;311;3;812.39;950.73;13;573;35.51
LR1_6_6;600;3;32;21820.40;1800.00;268;2;672.32;1094.66;24;993;31.92
LR1_6_7;600;3;24;18060.82;1800.00;209;4;576.35;1173.03;20;1886;49.67
LR1_6_8;600;3;18;12158.23;1800.00;158;2;902.17;853.26;7;1966;43.67
LR1_6_9;600;3;32;22180.50;1800.00;347;2;871.55;906.71;10;477;20.27
LR1_6_10;600;3;26;19418.30;1800.00;282;2;869.88;908.62;23;635;20.23
LR2_6_1;600;3;11;28408.99;1800.00;350;2;1037.47;754.24;1;134;6.73
LR2_6_2;600;3;9;24258.39;1800.00;196;2;941.53;839.43;11;705;18.11
LR2_6_3;600;3;7;19544.41;1800.01;79;2;1044.87;748.66;1;381;6.05
LR2_6_4;600;3;6;11468.76;1800.03;34;1;1001.49;796.97;0;137;0.73
LR2_6_5;600;3;9;19695.76;1800.00;77;1;1540.01;256.53;5;420;3.12
LR2_6_6;600;3;7;22387.97;1800.00;85;2;1372.81;423.72;11;393;3.13
LR2_6_7;600;3;6;16794.95;1800.00;26;1;1541.42;257.74;0;128;0.47
LR2_6_8;600;3;5;11801.39;1800.01;10;1;1501.73;297.70;0;43;0.05
LR2_6_9;600;3;8;20754.69;1800.01;52;1;1674.13;124.53;5;199;1.10
LR2_6_10;600;3;7;20393.77;1800.01;34;1;1686.96;112.26;1;148;0.56
LRC1_6_1;600;3;52;18477.83;1800.00;217;2;529.44;1258.91;7;668;10.82
LRC1_6_2;600;3;43;16856.00;1800.00;204;3;457.06;1319.88;14;1085;22.40
LRC1_6_3;600;3;36;13993.85;1800.20;113;1;255.54;1527.30;10;1412;17.00
LRC1_6_4;600;3;25;10822.53;1800.00;89;1;202.07;1583.01;7;1357;14.45
LRC1_6_5;600;3;46;17008.27;1800.00;197;2;485.56;1281.44;6;1102;32.27
LRC1_6_6;600;3;42;17471.70;1800.00;229;2;598.09;1176.35;8;709;24.70
LRC1_6_7;600;3;38;16056.29;1800.00;246;2;712.90;1064.44;8;719;21.71
LRC1_6_8;600;3;33;15848.44;1800.00;237;3;779.60;989.70;28;958;29.88
LRC1_6_9;600;3;34;15426.65;1802.05;212;2;723.05;1018.97;27;968;59.35
LRC1_6_10;600;3;30;13947.03;1811.77;128;2;583.03;648.06;20;1156;580.21
LRC2_6_1;600;3;16;15528.19;1800.00;229;1;901.60;886.18;10;426;11.41
LRC2_6_2;600;3;13;15902.95;1800.00;134;1;757.08;1025.27;12;1044;17.12
LRC2_6_3;600;3;10;12598.15;1800.00;81;1;525.00;1267.78;5;613;6.69
LRC2_6_4;600;3;7;10840.65;1800.00;46;1;422.03;1374.69;1;265;2.22
LRC2_6_5;600;3;13;14522.59;1800.00;176;2;716.37;1071.37;16;668;11.57
LRC2_6_6;600;3;12;15829.80;1800.00;115;2;1297.92;498.08;10;303;3.55
LRC2_6_7;600;3;10;17613.01;1800.00;99;2;1378.95;415.15;5;513;5.47
LRC2_6_8;600;3;9;15352.10;1800.00;58;1;1461.17;335.80;3;435;2.77
LRC2_6_9;600;3;9;14969.30;1800.01;35;1;1578.70;219.89;2;221;1.25
LRC2_6_10;600;3;8;13404.80;1800.00;31;1;1522.25;276.95;1;131;0.56
LC1_8_1;800;3;80;25184.38;3600.00;268;0;1903.39;1691.59;0;129;2.03
LC1_8_2;800;3;77;27053.58;3600.01;170;2;1245.24;2343.55;4;572;9.48
LC1_8_3;800;3;64;26305.61;3600.00;129;2;1071.02;2426.63;29;1389;101.22
LC1_8_4;800;3;60;22870.79;3600.00;71;1;715.93;2871.00;18;698;12.30
LC1_8_5;800;3;80;25211.22;3600.00;258;0;1878.28;1716.42;0;141;2.38
LC1_8_6;800;3;80;25164.25;3600.00;221;1;1794.48;1800.45;0;155;2.50
LC1_8_7;800;3;80;25158.38;3600.00;217;0;1946.62;1648.66;0;156;2.11
LC1_8_8;800;3;78;25348.45;3600.00;178;2;1591.58;2000.78;0;387;5.75
LC1_8_9;800;3;73;25521.06;3604.59;123;2;1577.22;1474.01;12;868;552.09
LC1_8_10;800;3;70;26819.73;3600.00;118;2;1467.22;1843.69;31;1013;288.06
LC2_8_1;800;3;24;11687.06;3600.00;496;1;2222.55;1370.96;0;44;1.72
LC2_8_2;800;3;25;12575.02;3600.00;211;1;1866.33;1724.83;0;339;6.68
LC2_8_3;800;3;24;13190.19;3600.00;136;2;1263.04;2323.86;9;1057;11.56
LC2_8_4;800;3;24;12289.41;3601.38;100;1;745.75;2655.10;12;974;198.92
LC2_8_5;800;3;25;12329.80;3600.00;228;2;1989.26;1606.27;1;129;2.44
LC2_8_6;800;3;24;12784.23;3600.00;226;2;1748.66;1843.19;5;219;6.13
LC2_8_7;800;3;25;11854.44;3600.00;145;2;1998.20;1593.14;1;415;7.26
LC2_8_8;800;3;24;11454.33;3600.00;140;1;2143.30;1447.04;3;703;8.25
LC2_8_9;800;3;24;11629.41;3600.00;196;1;1702.16;1892.32;2;174;3.35
LC2_8_10;800;3;24;11574.90;3600.00;138;1;1321.23;2258.72;9;848;18.63
LR1_8_1;800;3;80;39291.32;3600.00;142;1;1020.12;2535.85;5;3126;42.57
LR1_8_2;800;3;59;34231.18;3600.01;137;1;914.63;1955.77;7;3201;728.31
LR1_8_3;800;3;44;29535.07;3600.00;109;1;528.06;1665.25;14;2873;1405.99
LR1_8_4;800;3;25;21410.50;3600.00;115;1;763.78;2046.73;5;2266;788.11
LR1_8_5;800;3;49;40474.86;3600.01;292;2;1628.83;1928.13;16;767;40.47
LR1_8_6;800;3;39;36106.72;3600.00;231;4;1204.97;2326.43;35;1668;67.01
LR1_8_7;800;3;30;29020.87;3600.00;211;3;1067.30;2447.33;27;2763;83.79
LR1_8_8;800;3;20;20226.54;3600.00;143;3;1053.83;2415.47;13;2111;128.91
LR1_8_9;800;3;41;38480.55;3600.00;326;2;1576.49;1999.09;9;488;21.50
LR1_8_10;800;3;31;31358.89;3600.00;286;3;1720.39;1840.73;30;941;36.53
LR2_8_1;800;3;14;42122.84;3600.00;344;3;1833.10;1723.71;18;1037;40.57
LR2_8_2;800;3;12;35832.27;3600.00;162;1;1506.69;2063.90;14;1194;28.06
LR2_8_3;800;3;9;31604.62;3600.00;94;2;1084.60;2500.30;0;709;13.65
LR2_8_4;800;3;7;20607.86;3600.00;45;1;1294.33;2298.27;1;262;2.78
LR2_8_5;800;3;11;40559.94;3600.02;150;2;2489.56;1094.38;11;726;14.83
LR2_8_6;800;3;9;33801.16;3600.00;78;2;2361.94;1229.49;3;554;7.74
LR2_8_7;800;3;7;30672.16;3600.00;40;1;2578.71;1018.65;0;258;1.85
LR2_8_8;800;3;6;20099.80;3600.01;19;1;2434.13;1162.23;2;81;0.20
LR2_8_9;800;3;10;31520.66;3600.00;73;2;2958.33;636.90;4;477;4.17
LR2_8_10;800;3;9;30946.39;3600.01;45;2;3106.94;490.51;5;294;2.10
LRC1_8_1;800;3;66;32378.66;3600.00;235;1;1233.41;2347.99;7;627;17.02
LRC1_8_2;800;3;56;27894.06;3600.01;151;1;716.16;2856.56;10;1439;26.48
LRC1_8_3;800;3;48;24432.75;3600.00;94;2;436.14;3135.59;16;1518;27.71
LRC1_8_4;800;3;34;18401.05;3600.01;82;1;355.67;3229.13;10;1340;14.54
LRC1_8_5;800;3;58;31383.56;3600.00;214;3;1007.44;2556.36;35;1451;35.05
LRC1_8_6;800;3;55;28638.44;3600.00;229;3;1209.14;2354.64;24;1192;34.80
LRC1_8_7;800;3;51;28326.39;3600.00;188;2;1081.73;2451.20;30;1530;65.96
LRC1_8_8;800;3;45;27359.31;3600.01;192;3;1118.82;2121.98;40;1596;358.18
LRC1_8_9;800;3;45;24715.10;3600.00;159;2;1100.24;2113.61;22;1505;385.20
LRC1_8_10;800;3;40;24443.72;3600.00;215;3;1230.15;2322.70;23;1333;45.73
LRC2_8_1;800;3;20;23579.17;3600.00;316;2;1264.27;2318.80;3;451;14.89
LRC2_8_2;800;3;17;23391.51;3600.73;131;1;743.02;2713.36;11;1309;143.49
LRC2_8_3;800;3;15;17889.71;3600.01;81;1;631.38;2960.41;17;475;7.57
LRC2_8_4;800;3;11;15222.10;3600.03;45;1;350.00;3245.03;5;353;3.30
LRC2_8_5;800;3;16;24549.04;3600.00;185;4;1347.95;2214.00;14;1573;36.65
LRC2_8_6;800;3;15;24750.86;3600.00;184;2;2106.60;1479.66;13;722;12.49
LRC2_8_7;800;3;14;23159.64;3600.00;124;2;2308.24;1273.04;20;876;17.92
LRC2_8_8;800;3;12;23615.51;3600.00;79;1;2690.27;902.27;10;577;6.91
LRC2_8_9;800;3;11;25126.25;3600.01;70;2;2867.56;726.90;10;442;5.10
LRC2_8_10;800;3;9;23552.17;3600.01;42;2;2993.79;604.12;2;249;1.79
LC1_10_1;1000;3;100;42488.66;3600.00;151;0;1827.18;1768.41;0;151;1.60
LC1_10_2;1000;3;94;45302.46;3600.00;99;3;1172.45;2419.45;9;550;6.53
LC1_10_3;1000;3;82;42546.30;3600.00;81;3;1053.04;2441.84;23;1754;104.19
LC1_10_4;1000;3;74;38310.07;3600.02;47;1;783.48;2811.67;16;741;4.27
LC1_10_5;1000;3;100;42477.41;3600.00;158;0;1787.12;1808.15;0;161;1.79
LC1_10_6;1000;3;101;42838.39;3600.01;135;1;1789.77;1805.22;0;220;2.43
LC1_10_7;1000;3;100;42854.99;3600.00;131;1;1752.77;1842.45;0;205;2.24
LC1_10_8;1000;3;98;43113.16;3600.00;100;2;1391.08;2204.11;1;323;3.03
LC1_10_9;1000;3;91;42843.31;3600.00;79;3;1319.67;2271.42;14;596;7.70
LC1_10_10;1000;3;88;42903.16;3608.38;78;3;1483.16;1994.03;36;1028;130.38
LC2_10_1;1000;3;30;16879.24;3600.00;291;1;2253.60;1340.42;0;49;1.27
LC2_10_2;1000;3;31;19438.03;3600.01;126;1;2035.10;1553.85;5;617;9.03
LC2_10_3;1000;3;30;17879.19;3600.00;94;2;1217.21;2374.07;8;701;6.92
LC2_10_4;1000;3;29;17939.36;3600.00;63;1;839.07;2754.71;19;574;5.00
