instance;size;rep;v;cost;time;iter;ges-num-reduced;ges-total-time;lns-total-time;sp-num-improve;sp-pool-size;sp-total-time
LR1_10_9;1000;1;50;54805.37;3600.00;187;3;2038.42;1548.40;10;398;12.45
LR1_10_10;1000;1;39;46709.95;3600.00;132;4;2251.32;1334.86;20;581;13.31
LR2_10_1;1000;1;18;59508.35;3600.00;149;1;2392.55;1193.22;19;801;13.57
LR2_10_2;1000;1;14;60251.84;3600.00;89;2;2202.10;1386.34;7;801;11.01
LR2_10_3;1000;1;11;42079.19;3600.01;50;1;2063.07;1532.41;2;413;3.72
LR2_10_4;1000;1;8;29661.73;3600.01;18;1;2246.43;1351.73;0;79;0.21
LR2_10_5;1000;1;14;60024.10;3600.00;67;2;2992.46;603.55;9;416;3.63
LR2_10_6;1000;1;12;49276.16;3600.02;29;1;2992.17;606.23;0;242;1.27
LR2_10_7;1000;1;9;42311.31;3600.01;21;1;3060.25;538.59;0;153;0.44
LR2_10_8;1000;1;7;27090.03;3600.05;4;1;3259.36;335.68;0;18;0.01
LR2_10_9;1000;1;13;55427.62;3600.02;59;1;3127.40;469.45;4;416;2.82
LR2_10_10;1000;1;11;47173.15;3600.01;13;2;3282.94;316.62;2;97;0.18
LRC1_10_1;1000;1;83;49154.14;3600.00;113;3;2039.15;1548.33;9;923;11.90
LRC1_10_2;1000;1;72;45078.55;3600.00;97;3;1765.80;1812.98;26;1249;20.79
LRC1_10_3;1000;1;53;35712.89;3600.00;70;3;1060.08;2526.17;20;1269;13.28
LRC1_10_4;1000;1;40;27549.74;3600.01;61;1;903.95;2684.11;10;1173;10.89
LRC1_10_5;1000;1;72;51714.78;3600.00;109;5;2011.72;1575.38;26;880;12.44
LRC1_10_6;1000;1;68;44738.24;3600.00;119;4;2227.57;1360.01;15;776;11.85
LRC1_10_7;1000;1;61;42697.69;3600.00;122;4;2249.20;1339.49;20;756;10.71
LRC1_10_8;1000;1;56;43354.92;3600.00;156;5;1997.34;1579.74;26;915;22.35
LRC1_10_9;1000;1;53;41377.74;3600.00;141;4;2068.75;1510.20;34;1003;20.59
LRC1_10_10;1000;1;49;37115.52;3600.00;103;2;2335.68;1254.92;15;672;8.88
LRC2_10_1;1000;1;22;35026.46;3600.00;119;2;2114.73;1479.69;7;348;4.85
LRC2_10_2;1000;1;20;33258.81;3600.00;95;2;1826.10;1764.51;17;782;8.77
LRC2_10_3;1000;1;16;29500.34;3600.01;56;2;1111.71;2481.28;7;596;6.25
LRC2_10_4;1000;1;11;25300.62;3600.00;20;2;698.30;2893.55;1;212;1.06
LRC2_10_5;1000;1;17;37226.37;3600.00;72;3;2301.38;1294.52;12;550;3.74
LRC2_10_6;1000;1;17;31187.18;3600.00;69;3;2776.06;821.11;15;406;2.48
LRC2_10_7;1000;1;16;34886.75;3600.00;59;3;2731.86;863.50;9;562;4.29
LRC2_10_10;1000;1;11;33534.67;3600.03;22;2;3011.06;588.05;2;145;0.53
