instance;size;rep;v;cost;time;iter;ges-num-reduced;ges-total-time;lns-total-time;sp-num-improve;sp-pool-size;sp-total-time
poa-n600-6;600;1;76;8108.00;1857.50;34;3;326.66;460.33;8;1014;1070.47
poa-n600-7;600;1;61;7776.00;1800.00;155;3;1276.62;490.43;5;617;32.86
bar-n800-1;800;1;79;5682.00;3647.28;73;2;1266.61;1558.67;13;994;821.86
bar-n800-2;800;1;30;5052.00;3646.74;60;1;566.37;2286.86;1;1402;793.37
bar-n800-3;800;1;22;5882.00;3600.00;143;2;2270.11;1312.65;11;857;17.06
bar-n800-4;800;1;24;2838.00;3629.23;75;2;627.21;2164.29;1;1441;837.56
bar-n800-5;800;1;80;6124.00;3600.00;66;1;803.95;1697.03;16;1070;1098.89
bar-n800-6;800;1;81;6499.00;3600.00;92;1;1497.40;1856.71;19;720;245.72
bar-n800-7;800;1;32;5557.00;3650.42;47;1;720.76;2193.14;0;1292;736.38
ber-n800-1;800;1;59;5360.00;3635.50;82;1;1343.51;1775.21;21;1294;516.63
ber-n800-2;800;1;63;6407.00;3600.00;101;1;1405.33;1763.83;26;949;430.67
ber-n800-3;800;1;18;3653.00;3600.00;68;1;1893.86;1630.10;8;764;75.86
ber-n800-4;800;1;107;16267.00;3600.00;131;2;2455.78;1138.89;10;602;5.14
ber-n800-5;800;1;34;11002.00;3600.00;97;2;2441.61;1149.08;12;752;9.15
ber-n800-6;800;1;48;13557.00;3600.00;144;2;2659.26;934.80;12;627;5.75
nyc-n800-1;800;1;22;3140.00;3600.00;103;3;2204.34;1379.53;5;855;15.82
nyc-n800-2;800;1;27;3760.00;3644.66;108;3;1515.74;1446.01;6;1848;682.76
nyc-n800-3;800;1;26;3871.00;3600.10;143;4;2022.60;1413.94;7;1798;163.39
nyc-n800-4;800;1;12;3198.00;3600.01;14;2;3338.47;261.17;0;99;0.17
nyc-n800-5;800;1;14;3729.00;3600.01;20;2;3247.31;352.04;0;175;0.55
poa-n800-1;800;1;59;9301.00;3600.00;114;3;2707.00;888.32;8;563;4.51
poa-n800-2;800;1;73;8143.00;3600.00;115;2;1834.05;1412.46;15;951;353.31
poa-n800-3;800;1;49;9929.00;3600.00;156;2;2450.69;1141.31;15;607;7.80
poa-n800-4;800;1;45;8124.00;3600.01;142;2;1976.05;1390.32;20;1150;233.46
poa-n800-5;800;1;72;4245.00;3600.00;66;1;905.36;1667.76;10;1096;1026.74
poa-n800-6;800;1;37;4039.00;3639.04;109;3;1175.42;1412.88;19;1314;1050.60
poa-n800-7;800;1;37;7982.00;3648.85;107;1;1407.01;1410.56;14;1225;831.15
bar-n1000-1;1000;1;52;8131.00;3600.00;49;2;1200.41;2382.27;1;958;17.20
bar-n1000-2;1000;1;38;3418.00;3600.03;31;1;556.10;2969.45;0;930;74.25
bar-n1000-3;1000;1;90;4802.00;3644.49;52;1;1017.54;2473.61;11;869;153.19
bar-n1000-4;1000;1;20;3454.00;3600.00;41;1;976.01;2606.24;1;683;17.48
bar-n1000-5;1000;1;26;6150.00;3600.02;32;2;956.73;2632.06;0;641;11.02
bar-n1000-6;1000;1;27;6826.00;3600.00;48;1;1680.97;1903.55;0;740;15.20
ber-n1000-1;1000;1;86;15051.00;3600.01;55;3;2147.93;1447.80;3;608;4.04
ber-n1000-2;1000;1;116;16390.00;3600.00;60;3;2175.51;1414.37;14;793;9.93
ber-n1000-3;1000;1;52;13293.00;3600.00;55;2;2279.67;1313.97;6;586;6.18
ber-n1000-4;1000;1;54;14556.00;3600.00;63;2;2546.34;1048.76;16;538;4.71
ber-n1000-5;1000;1;112;16021.00;3600.01;31;4;1770.51;1819.08;5;855;10.16
ber-n1000-6;1000;1;150;19267.00;3600.01;37;4;1655.97;1614.67;7;1008;329.16
ber-n1000-7;1000;1;72;17677.00;3600.00;78;2;2132.45;1456.99;16;773;10.37
nyc-n1000-1;1000;1;27;4052.00;3600.00;39;2;1538.91;2055.86;1;507;4.67
nyc-n1000-2;1000;1;32;4830.00;3600.01;67;2;1860.06;1717.34;3;1036;22.38
nyc-n1000-3;1000;1;33;4639.00;3601.90;63;2;1464.50;2101.95;2;1288;35.23
nyc-n1000-4;1000;1;17;4959.00;3600.00;65;2;1971.22;1613.33;1;796;15.19
nyc-n1000-5;1000;1;16;4311.00;3600.01;20;2;3096.06;502.40;0;240;1.34
poa-n1000-1;1000;1;30;8178.00;3600.02;52;2;1282.57;2306.16;1;850;11.01
poa-n1000-2;1000;1;46;10888.00;3600.00;85;2;2326.67;1266.31;15;607;6.85
poa-n1000-3;1000;1;68;5608.00;3600.02;48;1;1096.23;2490.11;7;764;13.49
poa-n1000-4;1000;1;22;4599.00;3600.00;38;2;938.15;2649.83;1;646;11.76
poa-n1000-5;1000;1;47;5948.00;3600.00;73;2;1444.30;2101.05;11;927;54.45
poa-n1000-6;1000;1;95;11596.00;3600.00;55;2;1554.41;2033.69;10;795;11.68
poa-n1000-7;1000;1;73;11584.00;3600.00;127;2;2413.26;1180.73;19;649;5.79
bar-n1500-1;1500;1;74;9310.00;3600.00;23;3;1643.25;1953.27;2;775;3.20
bar-n1500-2;1500;1;61;11909.00;3600.00;27;2;1833.46;1760.83;4;829;5.47
bar-n1500-3;1500;1;94;5990.00;3600.00;27;3;1110.77;2482.81;4;969;6.16
bar-n1500-4;1500;1;61;5006.00;3600.00;23;3;689.86;2893.94;3;1026;15.88
bar-n1500-5;1500;1;76;9525.00;3600.01;26;3;1372.40;2224.58;3;708;2.63
bar-n1500-6;1500;1;160;12955.00;3600.01;23;1;1540.69;2058.01;8;597;1.07
bar-n1500-7;1500;1;39;10056.00;3600.00;29;2;2157.72;1438.55;3;528;3.40
ber-n1500-1;1500;1;171;24939.00;3600.02;9;4;1376.93;2148.32;3;1233;74.53
ber-n1500-2;1500;1;69;8543.00;3600.00;28;2;1192.65;2402.29;3;841;4.77
ber-n1500-3;1500;1;70;9183.00;3600.01;34;2;1659.05;1925.59;3;1030;15.15
ber-n1500-4;1500;1;36;8727.00;3600.00;34;2;2435.72;1160.26;8;465;3.68
ber-n1500-5;1500;1;174;24876.00;3600.00;16;5;1480.52;2058.36;9;1293;60.92
ber-n1500-6;1500;1;98;21389.00;3600.00;23;3;1932.31;1658.28;6;948;9.18
ber-n1500-7;1500;1;99;21865.00;3600.00;18;3;1557.67;2015.51;7;1077;26.61
nyc-n1500-1;1500;1;46;6794.00;3600.01;21;2;1048.90;2547.22;1;579;2.60
nyc-n1500-2;1500;1;48;6617.00;3600.01;35;5;1882.33;1710.07;2;743;7.36
nyc-n1500-3;1500;1;45;6266.00;3600.01;19;4;2431.08;1165.50;2;599;3.07
nyc-n1500-4;1500;1;27;7388.00;3600.00;32;2;1875.39;1718.48;0;658;5.79
nyc-n1500-5;1500;1;21;5961.00;3600.00;14;3;2906.58;692.23;0;176;0.70
poa-n1500-1;1500;1;145;18104.00;3600.01;17;3;1233.74;2354.02;3;1216;11.98
poa-n1500-2;1500;1;198;23305.00;3600.01;16;3;1835.58;1617.28;4;1398;146.93
poa-n1500-3;1500;1;67;15169.00;3600.00;29;3;1932.61;1658.80;4;908;8.31
poa-n1500-4;1500;1;63;6511.00;3600.00;34;3;1510.93;2081.05;4;940;7.72
poa-n1500-5;1500;1;32;6412.00;3600.00;26;2;1316.62;2278.23;0;561;4.74
poa-n1500-6;1500;1;141;16678.00;3600.02;34;1;1469.41;2128.65;5;673;1.68
bar-n2000-1;2000;1;96;11773.00;3600.01;14;5;1279.98;2317.21;2;624;2.26
bar-n2000-2;2000;1;96;11716.00;3600.02;15;6;1273.60;2323.27;3;729;2.60
bar-n2000-3;2000;1;148;13315.00;3600.01;6;2;1082.93;2516.26;1;480;0.32
bar-n2000-4;2000;1;71;11878.00;3600.02;12;5;1955.84;1640.98;2;732;2.59
bar-n2000-5;2000;1;75;12940.00;3600.01;15;3;1095.94;2501.12;1;633;2.40
bar-n2000-6;2000;1;177;9467.00;3600.05;15;2;1327.57;2268.28;3;791;3.80
bar-n2000-7;2000;1;66;9439.00;3600.02;20;4;1091.78;2503.92;1;570;3.55
ber-n2000-1;2000;1;74;13014.00;3600.00;23;3;1482.92;2111.70;3;547;4.93
ber-n2000-2;2000;1;285;34537.00;3600.06;4;3;2089.71;1509.13;1;1181;0.85
ber-n2000-3;2000;1;164;27688.00;3600.01;4;3;1360.23;2238.75;0;683;0.57
ber-n2000-4;2000;1;246;36368.00;3600.05;6;3;2414.57;1183.98;4;1177;1.08
ber-n2000-5;2000;1;138;34783.00;3600.02;7;3;2194.75;1403.36;2;731;1.31
ber-n2000-6;2000;1;112;30767.00;3600.01;17;3;2344.64;1250.87;5;772;4.06
ber-n2000-7;2000;1;134;31169.00;3600.01;15;3;2419.41;1174.55;7;1300;5.63
nyc-n2000-1;2000;1;56;7667.00;3600.04;11;3;2812.66;784.51;2;444;1.91
nyc-n2000-2;2000;1;56;7413.00;3600.02;8;4;2282.23;1315.81;0;402;1.29
nyc-n2000-3;2000;1;33;10651.00;3600.04;4;4;2689.32;909.40;0;143;0.10
nyc-n2000-4;2000;1;29;7198.00;3600.08;4;2;2979.77;618.86;0;95;0.07
nyc-n2000-5;2000;1;33;9200.00;3600.01;25;4;2074.02;1519.90;2;522;5.55
poa-n2000-1;2000;1;238;22845.00;3600.02;6;1;972.26;2627.09;1;587;0.30
poa-n2000-2;2000;1;161;16721.00;3600.01;17;3;1451.93;2142.80;1;972;4.57
poa-n2000-3;2000;1;129;9468.00;3600.03;9;4;820.05;2776.97;1;964;2.30
poa-n2000-4;2000;1;145;12735.00;3600.01;6;4;1052.20;2546.63;2;746;0.67
poa-n2000-5;2000;1;97;13304.00;3600.03;9;3;1551.38;2045.87;0;845;2.35
poa-n2000-6;2000;1;65;19287.00;3600.01;18;2;2660.17;935.24;1;559;4.00
bar-n2500-1;2500;1;79;10327.00;3600.01;11;4;1182.54;2413.85;1;682;3.00
bar-n2500-2;2500;1;120;14870.00;3600.05;6;5;1774.26;1823.49;0;582;1.26
bar-n2500-3;2500;1;63;15682.00;3600.01;8;3;1536.03;2061.45;1;398;1.43
bar-n2500-4;2500;1;65;15414.00;3600.07;5;3;1976.87;1621.56;0;344;0.60
bar-n2500-5;2500;1;129;19139.00;3600.01;3;3;776.56;2822.65;0;410;0.28
bar-n2500-6;2500;1;99;18867.00;3600.02;3;2;1217.96;2381.28;0;317;0.22
ber-n2500-1;2500;1;200;34654.00;3600.01;4;2;1554.67;2044.13;0;736;0.76
ber-n2500-2;2500;1;138;37328.00;3600.01;8;3;2335.61;1261.24;1;970;2.65
ber-n2500-3;2500;1;248;18518.00;3600.07;2;1;1307.18;2292.19;0;535;0.09
ber-n2500-4;2500;1;183;16186.00;3600.03;2;2;1479.36;2119.80;0;394;0.07
ber-n2500-5;2500;1;263;21528.00;3600.03;3;1;1409.66;2189.48;0;846;0.48
ber-n2500-6;2500;1;298;45634.00;3600.02;3;3;2724.65;874.05;1;944;0.63
ber-n2500-7;2500;1;171;40572.00;3600.01;7;3;2580.84;1016.42;3;930;2.32
nyc-n2500-1;2500;1;70;10000.00;3600.01;10;4;2049.96;1546.04;2;540;2.68
nyc-n2500-2;2500;1;72;10215.00;3600.04;5;3;2073.17;1525.06;0;383;0.55
nyc-n2500-3;2500;1;34;10975.00;3600.08;5;4;2371.40;1225.52;0;159;0.18
nyc-n2500-4;2500;1;44;12265.00;3600.01;14;5;772.66;2821.40;0;533;3.57
nyc-n2500-5;2500;1;44;11457.00;3600.01;18;3;1759.45;1836.53;1;413;3.24
poa-n2500-1;2500;1;303;29888.00;3600.02;3;2;1202.07;2396.98;0;974;0.42
poa-n2500-2;2500;1;158;23635.00;3600.01;3;2;1949.75;1648.43;0;511;0.34
poa-n2500-3;2500;1;79;22954.00;3600.02;7;3;1769.93;1828.53;0;397;0.84
poa-n2500-4;2500;1;81;24096.00;3600.01;7;3;2186.33;1411.69;3;511;1.46
poa-n2500-5;2500;1;72;19510.00;3600.01;9;2;1951.17;1646.14;0;503;1.59
poa-n2500-6;2500;1;107;11280.00;3600.01;5;4;1127.94;2470.37;0;547;0.87
poa-n2500-7;2500;1;81;11442.00;3600.01;12;4;1139.77;2456.26;0;659;3.47
bar-n3000-1;3000;1;154;23545.00;3600.02;4;4;1170.90;2427.28;0;651;0.81
bar-n3000-2;3000;1;149;20573.00;3600.05;3;2;996.16;2602.67;0;465;0.32
bar-n3000-3;3000;1;57;11684.00;3600.01;3;3;2242.27;1354.99;0;183;0.14
bar-n3000-4;3000;1;262;30078.00;3600.03;2;1;3227.44;371.75;0;567;0.11
bar-n3000-5;3000;1;158;20760.00;3600.04;1;1;2981.00;618.16;0;197;0.00
bar-n3000-6;3000;1;79;21718.00;3600.01;6;3;1755.85;1841.62;1;469;1.26
bar-n3000-7;3000;1;78;22164.00;3600.01;2;2;2434.17;1164.50;0;176;0.04
ber-n3000-1;3000;1;304;42125.00;3600.02;2;2;3408.10;190.82;0;674;0.14
ber-n3000-2;3000;1;223;34602.00;3600.05;1;1;1951.60;1647.15;0;278;0.00
ber-n3000-3;3000;1;189;43465.00;3600.03;2;2;3353.72;245.35;0;425;0.08
ber-n3000-4;3000;1;242;22785.00;3600.04;2;2;1732.35;1866.98;0;532;0.11
ber-n3000-5;3000;1;136;16303.00;3600.06;4;3;1048.12;2550.27;1;555;0.65
ber-n3000-6;3000;1;99;14946.00;3600.01;4;3;1409.80;2188.97;0;409;0.47
ber-n3000-7;3000;1;461;59730.00;3600.05;1;1;2987.83;611.72;0;575;0.00
nyc-n3000-1;3000;1;81;10540.00;3600.04;4;3;1095.81;2498.69;0;279;0.37
nyc-n3000-2;3000;1;82;11069.00;3600.01;3;2;1407.98;2189.51;0;247;0.11
nyc-n3000-3;3000;1;45;15178.00;3600.17;2;2;2878.60;717.82;0;98;0.03
nyc-n3000-4;3000;1;48;13283.00;3600.01;10;4;1540.30;2055.47;2;401;2.14
nyc-n3000-5;3000;1;43;12029.00;3600.09;3;2;3496.70;100.32;0;140;0.11
poa-n3000-1;3000;1;378;43336.00;3600.05;1;1;3599.53;0.02;0;483;0.00
poa-n3000-2;3000;1;165;29743.00;3600.03;3;3;1216.50;2382.16;0;530;0.45
poa-n3000-3;3000;1;294;19972.00;3600.06;1;1;1333.93;2265.33;0;323;0.00
poa-n3000-4;3000;1;151;22465.00;3600.03;4;3;2392.70;1205.55;0;628;0.84
poa-n3000-5;3000;1;195;29782.00;3600.03;3;2;3192.48;405.48;0;635;0.52
poa-n3000-6;3000;1;203;33197.00;3600.03;3;3;2092.84;1506.04;0;681;0.51
bar-n4000-1;4000;1;155;28250.00;3600.08;1;1;3427.33;166.40;0;171;0.00
bar-n4000-2;4000;1;103;29218.00;3600.11;1;1;3587.69;0.02;0;110;0.00
bar-n4000-3;4000;1;102;28725.00;3600.04;1;1;3592.81;0.01;0;118;0.00
bar-n4000-4;4000;1;157;17479.00;3600.06;1;1;3597.29;0.03;0;168;0.00
bar-n4000-5;4000;1;157;13275.00;3600.15;1;1;1627.93;1966.66;0;165;0.00
bar-n4000-6;4000;1;156;26404.00;3600.34;1;1;2647.23;947.74;0;169;0.00
ber-n4000-1;4000;1;574;73007.00;3600.14;1;1;3597.97;0.10;0;686;0.00
ber-n4000-2;4000;1;411;35153.00;3600.14;1;1;3598.14;0.08;0;460;0.00
ber-n4000-3;4000;1;136;21191.00;3600.10;2;2;2526.10;1067.98;0;288;0.14
ber-n4000-4;4000;1;176;18949.00;3600.15;2;2;1765.91;1830.13;0;367;0.23
ber-n4000-5;4000;1;146;26647.00;3600.15;1;1;3076.67;520.54;0;160;0.00
ber-n4000-6;4000;1;326;57382.00;3600.10;1;1;3596.71;0.04;0;393;0.00
ber-n4000-7;4000;1;155;53768.00;3600.07;1;1;3596.27;0.02;0;198;0.00
nyc-n4000-1;4000;1;135;15558.00;3600.14;1;1;367.49;3228.65;0;145;0.00
nyc-n4000-2;4000;1;118;19310.00;3600.08;1;1;3589.39;0.02;0;129;0.00
nyc-n4000-3;4000;1;131;15297.00;3600.03;1;1;1963.48;1626.12;0;136;0.00
nyc-n4000-4;4000;1;60;17909.00;3600.27;1;1;2068.29;1507.75;0;71;0.00
nyc-n4000-5;4000;1;69;16521.00;3600.16;1;1;642.32;2944.67;0;75;0.00
poa-n4000-1;4000;1;510;59098.00;3600.29;1;1;3597.89;0.14;0;611;0.00
poa-n4000-2;4000;1;518;60208.00;3600.22;1;1;3598.18;0.11;0;629;0.00
poa-n4000-3;4000;1;192;24196.00;3600.17;1;1;1789.27;1807.92;0;205;0.00
poa-n4000-4;4000;1;373;48273.00;3600.24;1;1;3595.83;0.10;0;416;0.00
poa-n4000-5;4000;1;404;54957.00;3600.18;1;1;3597.21;0.11;0;488;0.00
poa-n4000-6;4000;1;540;65265.00;3600.20;1;1;3598.21;0.10;0;649;0.00
poa-n4000-7;4000;1;140;40390.00;3600.09;2;2;1291.45;2306.27;0;315;0.10
bar-n5000-1;5000;1;227;26758.00;3600.34;1;1;3363.61;225.68;0;247;0.00
bar-n5000-2;5000;1;94;15954.00;3600.21;1;1;2958.67;615.49;0;97;0.00
bar-n5000-3;5000;1;260;37046.00;3600.17;1;1;3586.04;0.08;0;279;0.00
bar-n5000-4;5000;1;590;51064.00;3600.25;1;1;2446.21;1150.21;0;668;0.00
bar-n5000-5;5000;1;410;47013.00;3600.20;1;1;3592.62;0.11;0;461;0.00
bar-n5000-6;5000;1;269;38956.00;3600.23;1;1;3591.98;0.08;0;305;0.00
ber-n5000-1;5000;1;752;100912.00;3600.40;1;1;3596.23;0.23;0;825;0.00
ber-n5000-2;5000;1;436;76928.00;3600.27;1;1;3597.18;0.16;0;537;0.00
ber-n5000-3;5000;1;191;65862.00;3600.09;1;1;3589.10;0.04;0;234;0.00
ber-n5000-4;5000;1;322;77502.00;3600.14;1;1;3593.61;0.06;0;375;0.00
ber-n5000-5;5000;1;486;35412.00;3600.48;1;1;2585.51;1011.45;0;532;0.00
ber-n5000-6;5000;1;165;21704.00;3600.10;1;1;1665.20;1926.95;0;172;0.00
ber-n5000-7;5000;1;438;77839.00;3600.22;1;1;3596.11;0.10;0;533;0.00
nyc-n5000-1;5000;1;134;18428.00;3600.05;2;1;3115.78;438.75;0;280;0.20
nyc-n5000-2;5000;1;151;24945.00;3600.13;1;1;3585.84;0.04;0;170;0.00
nyc-n5000-3;5000;1;68;18667.00;3600.16;1;1;2727.15;838.63;0;75;0.00
nyc-n5000-4;5000;1;86;21066.00;3600.19;1;1;427.13;3156.54;0;90;0.00
nyc-n5000-5;5000;1;72;19103.00;3600.33;2;2;2066.16;1509.59;0;160;0.19
poa-n5000-1;5000;1;290;62712.00;3600.10;1;1;3593.61;0.07;0;328;0.00
poa-n5000-2;5000;1;154;45827.00;3600.12;1;1;3430.45;158.23;0;189;0.00
poa-n5000-3;5000;1;286;60628.00;3600.13;1;1;3595.87;0.07;0;336;0.00
poa-n5000-4;5000;1;221;27732.00;3600.11;1;1;3594.28;0.05;0;234;0.00
poa-n5000-5;5000;1;364;36457.00;3600.07;1;1;3595.69;0.03;0;399;0.00
poa-n5000-6;5000;1;114;29437.00;3600.02;1;1;3584.46;0.01;0;124;0.00
