instance;size;rep;v;cost;time;iter;ges-num-reduced;ges-total-time;lns-total-time;sp-num-improve;sp-pool-size;sp-total-time
bar-n400-2;400;1;30;2754.00;900.00;124;1;515.16;384.78;0;0;0.00
bar-n400-3;400;1;11;2562.00;900.00;84;1;629.10;270.85;0;0;0.00
bar-n400-4;400;1;18;1758.00;900.00;94;1;602.17;297.79;0;0;0.00
bar-n400-5;400;1;41;3387.00;900.00;129;1;551.39;348.56;0;0;0.00
bar-n400-6;400;1;21;2932.00;900.00;120;1;461.87;438.08;0;0;0.00
bar-n400-7;400;1;12;2935.00;900.00;76;1;700.15;199.81;0;0;0.00
ber-n400-1;400;1;34;5728.00;900.00;156;2;730.07;169.87;0;0;0.00
ber-n400-2;400;1;34;5619.00;900.00;137;1;711.99;187.96;0;0;0.00
ber-n400-3;400;1;43;3565.00;900.00;154;1;611.31;288.64;0;0;0.00
ber-n400-4;400;1;19;2218.00;900.00;138;1;633.68;266.28;0;0;0.00
ber-n400-5;400;1;27;5738.00;900.00;145;1;646.72;253.22;0;0;0.00
ber-n400-6;400;1;19;6659.00;900.00;155;2;788.69;111.26;0;0;0.00
ber-n400-7;400;1;20;6747.00;900.00;151;1;779.56;120.39;0;0;0.00
nyc-n400-1;400;1;13;1947.00;900.00;112;2;761.84;138.12;0;0;0.00
nyc-n400-2;400;1;14;2005.00;900.00;110;2;739.69;160.27;0;0;0.00
nyc-n400-3;400;1;7;1840.00;900.00;10;1;879.31;20.66;0;0;0.00
nyc-n400-4;400;1;7;1967.00;900.00;54;1;748.44;151.52;0;0;0.00
nyc-n400-5;400;1;7;2006.00;900.00;13;1;875.11;24.87;0;0;0.00
poa-n400-1;400;1;24;4561.00;900.00;157;2;655.07;244.88;0;0;0.00
poa-n400-2;400;1;41;3101.00;900.00;87;1;352.66;547.30;0;0;0.00
poa-n400-3;400;1;40;2849.00;900.00;91;1;332.01;567.95;0;0;0.00
poa-n400-4;400;1;19;2179.00;900.00;145;1;668.14;231.81;0;0;0.00
poa-n400-5;400;1;14;2302.00;900.00;164;2;702.59;197.35;0;0;0.00
poa-n400-6;400;1;42;5443.00;900.00;151;1;639.18;260.76;0;0;0.00
bar-n600-1;600;1;43;3724.00;1800.01;110;1;771.37;1028.54;0;0;0.00
bar-n600-2;600;1;23;3931.00;1800.00;66;2;510.34;1289.56;0;0;0
bar-n600-3;600;1;23;3863.00;1800.00;90;1;573.00;1226.90;0;0;0.00
bar-n600-4;600;1;53;2875.00;1800.00;122;1;796.96;1002.93;0;0;0.00
bar-n600-5;600;1;13;2625.00;1800.00;113;2;996.51;803.38;0;0;0.00
bar-n600-6;600;1;32;4958.00;1800.00;144;2;984.25;815.66;0;0;0.00
bar-n600-7;600;1;32;4797.00;1800.00;132;2;867.93;931.98;0;0;0.00
ber-n600-1;600;1;48;7734.00;1800.00;119;1;1226.68;573.23;0;0;0.00
ber-n600-2;600;1;31;3866.00;1800.01;117;2;1006.38;793.53;0;0;0.00
ber-n600-3;600;1;29;3949.00;1800.00;170;1;1198.53;601.36;0;0;0.00
ber-n600-4;600;1;76;11239.00;1800.00;161;2;1244.11;555.78;0;0;0.00
ber-n600-5;600;1;33;8570.00;1800.00;126;1;1239.12;560.79;0;0;0.00
ber-n600-6;600;1;37;10535.00;1800.00;180;1;1418.20;381.69;0;0;0.00
nyc-n600-1;600;1;21;3024.00;1800.00;94;2;1264.89;535.03;0;0;0.00
nyc-n600-2;600;1;19;2754.00;1800.00;115;2;1393.13;406.78;0;0;0.00
nyc-n600-3;600;1;19;2797.00;1800.00;50;3;1455.85;344.09;0;0;0.00
nyc-n600-4;600;1;9;2559.00;1800.01;12;1;1703.93;95.99;0;0;0.00
nyc-n600-5;600;1;11;2957.00;1800.00;13;2;1682.85;117.10;0;0;0.00
poa-n600-1;600;1;55;6196.00;1800.00;118;1;877.61;922.28;0;0;0.00
poa-n600-2;600;1;26;5250.00;1800.00;93;2;699.14;1100.77;0;0;0.00
poa-n600-3;600;1;24;2215.00;1800.00;91;1;591.23;1208.67;0;0;0.00
poa-n600-4;600;1;28;3125.00;1800.00;82;1;557.66;1242.26;0;0;0.00
poa-n600-5;600;1;20;2545.00;1800.00;100;1;809.04;990.87;0;0;0.00
poa-n600-6;600;1;77;8030.00;1800.00;94;2;726.28;1073.64;0;0;0.00
poa-n600-7;600;1;61;7860.00;1800.00;174;3;1257.68;542.21;0;0;0.00
bar-n800-1;800;1;79;5598.00;3600.01;95;2;1485.10;2114.76;0;0;0.00
bar-n800-2;800;1;30;5088.00;3600.00;84;2;878.95;2720.85;0;0;0.00
bar-n800-3;800;1;23;5769.00;3600.00;92;1;2098.45;1501.41;0;0;0.00
bar-n800-4;800;1;24;2832.00;3600.00;107;2;934.11;2665.63;0;0;0.00
bar-n800-5;800;1;81;6131.00;3600.01;68;1;768.45;2831.43;0;0;0.00
bar-n800-6;800;1;82;6466.00;3600.00;88;1;1324.89;2274.95;0;0;0.00
bar-n800-7;800;1;32;5557.00;3600.00;47;1;897.13;2702.73;0;0;0
ber-n800-1;800;1;59;5363.00;3600.01;89;1;1293.90;2305.96;0;0;0.00
ber-n800-2;800;1;63;6451.00;3600.00;111;1;1415.79;2184.04;0;0;0.00
ber-n800-3;800;1;18;3690.00;3600.00;65;1;1795.18;1804.67;0;0;0.00
ber-n800-4;800;1;107;16291.00;3600.00;136;2;2438.91;1160.89;0;0;0.00
ber-n800-5;800;1;33;11087.00;3600.00;128;3;2431.90;1167.93;0;0;0.00
ber-n800-6;800;1;48;13640.00;3600.00;153;2;2581.50;1018.32;0;0;0.00
nyc-n800-1;800;1;22;3113.00;3600.00;108;3;2136.83;1462.88;0;0;0.00
nyc-n800-2;800;1;27;3751.00;3600.00;123;3;1901.51;1698.33;0;0;0.00
nyc-n800-3;800;1;27;3748.00;3600.00;110;3;1789.31;1810.54;0;0;0.00
nyc-n800-4;800;1;12;3198.00;3600.00;14;2;3318.22;281.59;0;0;0.00
nyc-n800-5;800;1;14;3729.00;3600.01;20;2;3275.31;324.60;0;0;0
poa-n800-1;800;1;59;9459.00;3600.00;129;3;2616.30;983.54;0;0;0.00
poa-n800-2;800;1;73;8104.00;3600.01;120;2;1872.36;1727.48;0;0;0.00
poa-n800-3;800;1;49;9829.00;3600.00;148;2;2235.03;1364.81;0;0;0.00
poa-n800-4;800;1;46;8019.00;3600.00;125;1;2018.99;1580.85;0;0;0.00
poa-n800-5;800;1;72;4244.00;3600.01;77;1;1031.61;2568.23;0;0;0.00
poa-n800-6;800;1;37;4103.00;3600.00;145;3;1685.62;1914.22;0;0;0.00
poa-n800-7;800;1;37;8001.00;3600.00;124;1;1687.22;1912.64;0;0;0.00
bar-n1000-1;1000;1;52;8143.00;3600.00;46;2;1164.99;2434.89;0;0;0.00
bar-n1000-2;1000;1;38;3418.00;3600.01;32;1;564.31;3035.48;0;0;0.00
bar-n1000-3;1000;1;90;4816.00;3600.00;47;1;909.60;2690.26;0;0;0.00
bar-n1000-4;1000;1;20;3455.00;3600.01;40;1;860.99;2738.73;0;0;0.00
bar-n1000-5;1000;1;26;6150.00;3600.01;30;2;1035.40;2564.22;0;0;0.00
bar-n1000-6;1000;1;27;6826.00;3600.00;48;1;1638.45;1961.31;0;0;0.00
ber-n1000-1;1000;1;87;14989.00;3600.01;50;2;2076.20;1523.56;0;0;0.00
ber-n1000-2;1000;1;117;16719.00;3600.01;62;2;2354.50;1245.31;0;0;0.00
ber-n1000-3;1000;1;52;13347.00;3600.00;51;2;2161.12;1438.64;0;0;0.00
ber-n1000-4;1000;1;54;14555.00;3600.01;67;2;2505.77;1094.01;0;0;0.00
ber-n1000-5;1000;1;113;15711.00;3600.00;30;3;1319.49;2280.36;0;0;0.00
ber-n1000-6;1000;1;150;19464.00;3600.01;38;5;1478.33;2121.51;0;0;0.00
ber-n1000-7;1000;1;72;17507.00;3600.00;82;2;2252.98;1346.82;0;0;0.00
nyc-n1000-1;1000;1;27;4013.00;3600.01;34;2;1471.74;2127.69;0;0;0.00
nyc-n1000-2;1000;1;32;4870.00;3600.00;69;2;1887.27;1712.50;0;0;0.00
nyc-n1000-3;1000;1;33;4632.00;3600.00;66;2;1572.68;2027.11;0;0;0.00
nyc-n1000-4;1000;1;17;5010.00;3600.00;65;2;2007.01;1592.75;0;0;0.00
nyc-n1000-5;1000;1;16;4311.00;3600.01;20;2;3098.71;501.08;0;0;0.00
poa-n1000-1;1000;1;30;8082.00;3600.02;50;2;1261.40;2338.41;0;0;0.00
poa-n1000-2;1000;1;46;10897.00;3600.00;83;2;2347.31;1252.51;0;0;0.00
poa-n1000-3;1000;1;69;5603.00;3600.03;44;2;1045.29;2554.56;0;0;0.00
poa-n1000-4;1000;1;22;4586.00;3600.00;38;2;899.81;2699.94;0;0;0.00
poa-n1000-5;1000;1;47;5887.00;3600.01;65;2;1338.35;2261.49;0;0;0.00
poa-n1000-6;1000;1;96;11602.00;3600.02;45;2;1349.47;2250.36;0;0;0.00
poa-n1000-7;1000;1;73;11559.00;3600.00;129;2;2461.59;1138.23;0;0;0.00
bar-n1500-1;1500;1;74;9311.00;3600.00;21;3;1628.84;1970.90;0;0;0.00
bar-n1500-2;1500;1;61;11976.00;3600.00;26;2;1867.64;1732.13;0;0;0.00
bar-n1500-3;1500;1;94;5970.00;3600.02;27;3;1264.09;2335.67;0;0;0.00
bar-n1500-4;1500;1;61;4943.00;3600.01;28;3;970.80;2628.90;0;0;0.00
bar-n1500-5;1500;1;76;9528.00;3600.00;24;3;1424.33;2175.31;0;0;0.00
bar-n1500-6;1500;1;160;13464.00;3600.01;15;2;1337.59;2262.23;0;0;0.00
bar-n1500-7;1500;1;39;10090.00;3600.00;30;2;2235.49;1364.17;0;0;0.00
ber-n1500-1;1500;1;171;24861.00;3600.01;11;4;1555.03;2044.74;0;0;0.00
ber-n1500-2;1500;1;69;8524.00;3600.00;26;2;1240.26;2359.45;0;0;0.00
ber-n1500-3;1500;1;70;9194.00;3600.00;31;2;1720.82;1878.97;0;0;0.00
ber-n1500-4;1500;1;36;8722.00;3600.00;35;2;2449.58;1150.11;0;0;0.00
ber-n1500-5;1500;1;177;24962.00;3600.01;12;4;1360.42;2239.40;0;0;0.00
ber-n1500-6;1500;1;98;21638.00;3600.00;17;3;1776.27;1823.52;0;0;0.00
ber-n1500-7;1500;1;99;22487.00;3600.00;18;3;1705.20;1894.60;0;0;0.00
nyc-n1500-1;1500;1;46;6792.00;3600.01;20;2;951.98;2646.73;0;0;0.00
nyc-n1500-2;1500;1;48;6618.00;3600.01;34;5;1855.24;1744.51;0;0;0.00
nyc-n1500-3;1500;1;44;6342.00;3600.00;18;5;2386.03;1213.63;0;0;0.00
nyc-n1500-4;1500;1;27;7388.00;3600.00;32;2;1900.35;1699.32;0;0;0.00
nyc-n1500-5;1500;1;21;5961.00;3600.00;14;3;2897.76;701.82;0;0;0.00
poa-n1500-1;1500;1;145;17464.00;3600.01;19;2;1470.35;2129.39;0;0;0.00
poa-n1500-2;1500;1;198;22828.00;3600.05;11;3;1833.64;1766.22;0;0;0.00
poa-n1500-3;1500;1;67;15118.00;3600.00;24;3;1796.42;1803.29;0;0;0.00
poa-n1500-4;1500;1;64;6530.00;3600.00;30;2;1297.10;2302.58;0;0;0.00
poa-n1500-5;1500;1;32;6412.00;3600.00;26;2;1356.44;2243.15;0;0;0
poa-n1500-6;1500;1;141;17441.00;3600.02;28;2;1541.04;2058.72;0;0;0.00
bar-n2000-1;2000;1;96;11788.00;3600.01;14;5;1328.91;2270.54;0;0;0.00
bar-n2000-2;2000;1;96;11772.00;3600.00;13;6;1294.72;2304.63;0;0;0.00
bar-n2000-3;2000;1;148;13306.00;3600.03;6;2;1094.70;2504.88;0;0;0.00
bar-n2000-4;2000;1;71;12357.00;3600.01;11;5;2110.57;1488.95;0;0;0.00
bar-n2000-5;2000;1;75;13060.00;3600.01;18;3;1472.41;2127.00;0;0;0.00
bar-n2000-6;2000;1;177;9445.00;3600.01;12;2;1379.41;2220.22;0;0;0.00
bar-n2000-7;2000;1;66;9512.00;3600.00;15;4;903.21;2696.14;0;0;0.00
ber-n2000-1;2000;1;74;12922.00;3600.02;17;3;1391.16;2208.38;0;0;0.00
ber-n2000-2;2000;1;286;35074.00;3600.05;4;3;2335.28;1264.35;0;0;0.00
ber-n2000-3;2000;1;164;27688.00;3600.03;4;3;1323.85;2275.80;0;0;0
ber-n2000-4;2000;1;247;36786.00;3600.03;6;2;2412.96;1186.80;0;0;0.00
ber-n2000-5;2000;1;138;34203.00;3600.01;6;3;2177.69;1421.86;0;0;0.00
ber-n2000-6;2000;1;112;30956.00;3600.01;11;4;2192.36;1407.28;0;0;0.00
ber-n2000-7;2000;1;134;31016.00;3600.04;12;3;2249.25;1350.38;0;0;0.00
nyc-n2000-1;2000;1;56;7685.00;3600.04;15;3;2605.89;993.06;0;0;0.00
nyc-n2000-2;2000;1;56;7413.00;3600.02;8;4;2277.95;1321.41;0;0;0.00
nyc-n2000-3;2000;1;33;10651.00;3600.01;4;4;2685.55;913.20;0;0;0.00
nyc-n2000-4;2000;1;29;7198.00;3600.05;4;2;2976.10;622.36;0;0;0.00
nyc-n2000-5;2000;1;33;9173.00;3600.00;24;4;1924.99;1674.36;0;0;0.00
poa-n2000-1;2000;1;238;22857.00;3600.02;6;1;1001.24;2598.42;0;0;0.00
poa-n2000-2;2000;1;161;16714.00;3600.01;14;3;1288.88;2310.62;0;0;0.00
poa-n2000-3;2000;1;130;9505.00;3600.01;13;3;1164.78;2434.52;0;0;0.00
poa-n2000-4;2000;1;146;12794.00;3600.02;4;3;941.61;2658.12;0;0;0.00
poa-n2000-5;2000;1;97;13304.00;3600.02;9;3;1547.56;2052.14;0;0;0
poa-n2000-6;2000;1;65;19328.00;3600.01;15;2;2570.16;1029.23;0;0;0.00
bar-n2500-1;2500;1;79;10478.00;3600.01;6;4;859.24;2740.16;0;0;0.00
bar-n2500-2;2500;1;120;14870.00;3600.04;6;5;1788.79;1810.22;0;0;0
bar-n2500-3;2500;1;63;15574.00;3600.01;8;3;1631.19;1967.71;0;0;0.00
bar-n2500-4;2500;1;65;15414.00;3600.07;5;3;2004.65;1594.36;0;0;0.00
bar-n2500-5;2500;1;129;19139.00;3600.02;3;3;791.91;2807.65;0;0;0
bar-n2500-6;2500;1;99;18867.00;3600.00;3;2;1252.11;2346.49;0;0;0
ber-n2500-1;2500;1;200;34654.00;3600.02;4;2;1519.45;2079.67;0;0;0
ber-n2500-2;2500;1;137;38751.00;3600.02;8;4;2936.61;662.96;0;0;0.00
ber-n2500-3;2500;1;248;18518.00;3600.03;2;1;1308.84;2290.67;0;0;0
ber-n2500-4;2500;1;183;16186.00;3600.05;2;2;1492.80;2106.64;0;0;0
ber-n2500-5;2500;1;263;21528.00;3600.02;3;1;1437.72;2161.78;0;0;0.00
ber-n2500-6;2500;1;299;43425.00;3600.05;2;2;2621.75;977.47;0;0;0.00
ber-n2500-7;2500;1;171;41015.00;3600.01;6;3;2738.48;861.12;0;0;0.00
nyc-n2500-1;2500;1;70;10003.00;3600.01;10;4;2047.71;1551.17;0;0;0.00
nyc-n2500-2;2500;1;72;10215.00;3600.01;5;3;2074.50;1524.01;0;0;0.00
nyc-n2500-3;2500;1;34;10975.00;3600.15;5;4;2393.03;1204.08;0;0;0.00
nyc-n2500-4;2500;1;44;12265.00;3600.00;14;5;804.83;2794.38;0;0;0.00
nyc-n2500-5;2500;1;44;11545.00;3600.01;12;4;1326.13;2273.01;0;0;0.00
poa-n2500-1;2500;1;303;29888.00;3600.03;3;2;1211.76;2387.64;0;0;0
poa-n2500-2;2500;1;158;23635.00;3600.01;3;2;1955.20;1643.68;0;0;0
poa-n2500-3;2500;1;79;22954.00;3600.01;7;3;1844.71;1754.59;0;0;0
poa-n2500-4;2500;1;81;24357.00;3600.01;6;3;2453.44;1146.06;0;0;0.00
poa-n2500-5;2500;1;72;19510.00;3600.01;9;2;1957.69;1641.25;0;0;0.00
poa-n2500-6;2500;1;107;11280.00;3600.03;5;4;1160.19;2439.03;0;0;0.00
poa-n2500-7;2500;1;81;11442.00;3600.01;11;4;1164.27;2435.24;0;0;0.00
bar-n3000-1;3000;1;154;23545.00;3600.01;4;4;1223.14;2375.84;0;0;0
bar-n3000-2;3000;1;149;20573.00;3600.07;3;2;1038.27;2560.90;0;0;0
bar-n3000-3;3000;1;57;11684.00;3600.13;3;3;2240.95;1356.58;0;0;0.00
bar-n3000-4;3000;1;262;30078.00;3600.03;2;1;3227.72;371.60;0;0;0.00
bar-n3000-5;3000;1;158;20760.00;3600.02;1;1;2964.70;634.45;0;0;0
bar-n3000-6;3000;1;80;20653.00;3600.03;6;3;1704.54;1894.30;0;0;0.00
bar-n3000-7;3000;1;78;22164.00;3600.02;2;2;2459.26;1139.42;0;0;0.00
ber-n3000-1;3000;1;304;42125.00;3600.04;2;2;3407.48;191.60;0;0;0.00
ber-n3000-2;3000;1;223;34602.00;3600.02;1;1;1931.05;1667.74;0;0;0
ber-n3000-3;3000;1;189;43465.00;3600.03;2;2;3434.99;164.16;0;0;0
ber-n3000-4;3000;1;242;22785.00;3600.02;2;2;1832.13;1767.30;0;0;0
ber-n3000-5;3000;1;137;16259.00;3600.02;3;2;1023.65;2575.37;0;0;0.00
ber-n3000-6;3000;1;99;14946.00;3600.01;4;3;1404.70;2194.54;0;0;0.00
ber-n3000-7;3000;1;461;59730.00;3600.02;1;1;2963.86;635.68;0;0;0
nyc-n3000-1;3000;1;81;10540.00;3600.01;4;3;1145.25;2449.60;0;0;0
nyc-n3000-2;3000;1;82;11069.00;3600.01;3;2;1439.19;2158.42;0;0;0
nyc-n3000-3;3000;1;45;15178.00;3600.03;2;2;2880.32;715.77;0;0;0.00
nyc-n3000-4;3000;1;48;13299.00;3600.01;9;4;1592.26;2005.75;0;0;0.00
nyc-n3000-5;3000;1;43;12029.00;3600.05;3;2;3495.09;102.08;0;0;0.00
poa-n3000-1;3000;1;378;43336.00;3600.04;1;1;3599.49;0.02;0;0;0.00
poa-n3000-2;3000;1;165;29743.00;3600.02;3;3;1224.55;2374.63;0;0;0.00
poa-n3000-3;3000;1;294;19972.00;3600.03;1;1;1321.65;2277.09;0;0;0
poa-n3000-4;3000;1;151;22465.00;3600.02;4;3;2449.22;1150.16;0;0;0
poa-n3000-5;3000;1;195;29782.00;3600.02;3;2;3328.04;270.46;0;0;0
poa-n3000-6;3000;1;203;33197.00;3600.02;3;3;2058.32;1541.05;0;0;0.00
bar-n4000-1;4000;1;155;28250.00;3600.06;1;1;3591.21;0.04;0;0;0
bar-n4000-2;4000;1;103;29218.00;3600.24;1;1;3588.28;0.02;0;0;0.00
bar-n4000-3;4000;1;102;28725.00;3600.04;1;1;3593.11;0.02;0;0;0.00
bar-n4000-4;4000;1;157;17479.00;3600.10;1;1;3595.66;0.04;0;0;0.00
bar-n4000-5;4000;1;157;13275.00;3600.16;1;1;1754.36;1837.96;0;0;0
bar-n4000-6;4000;1;156;26404.00;3600.14;1;1;3416.42;177.10;0;0;0
ber-n4000-1;4000;1;574;73007.00;3600.23;1;1;3598.36;0.12;0;0;0
ber-n4000-2;4000;1;411;35153.00;3600.13;1;1;3598.27;0.07;0;0;0
ber-n4000-3;4000;1;136;21191.00;3600.04;2;2;2416.98;1179.48;0;0;0
ber-n4000-4;4000;1;176;18949.00;3600.08;2;2;1772.50;1824.85;0;0;0
ber-n4000-5;4000;1;146;26647.00;3600.04;1;1;2621.84;974.82;0;0;0
ber-n4000-6;4000;1;326;57382.00;3600.09;1;1;3596.92;0.04;0;0;0
ber-n4000-7;4000;1;155;53768.00;3600.03;1;1;3594.04;0.01;0;0;0
nyc-n4000-1;4000;1;135;15558.00;3600.05;1;1;395.45;3198.95;0;0;0
nyc-n4000-2;4000;1;118;19310.00;3600.05;1;1;3179.38;412.01;0;0;0
nyc-n4000-3;4000;1;131;15297.00;3600.11;1;1;2129.42;1461.92;0;0;0
nyc-n4000-4;4000;1;60;17909.00;3600.08;1;1;2047.61;1527.74;0;0;0
nyc-n4000-5;4000;1;69;16521.00;3600.34;1;1;655.43;2930.17;0;0;0
poa-n4000-1;4000;1;510;59098.00;3600.17;1;1;3598.17;0.11;0;0;0
poa-n4000-2;4000;1;518;60208.00;3600.19;1;1;3598.18;0.11;0;0;0.00
poa-n4000-3;4000;1;192;24196.00;3600.54;1;1;1767.56;1829.92;0;0;0
poa-n4000-4;4000;1;373;48273.00;3600.15;1;1;3593.17;0.07;0;0;0.00
poa-n4000-5;4000;1;404;54957.00;3600.08;1;1;3597.12;0.04;0;0;0.00
poa-n4000-6;4000;1;540;65265.00;3600.08;1;1;3598.08;0.05;0;0;0
poa-n4000-7;4000;1;140;40390.00;3600.02;2;2;1302.94;2294.81;0;0;0
bar-n5000-1;5000;1;227;26758.00;3600.57;1;1;3425.56;166.94;0;0;0
bar-n5000-2;5000;1;94;15954.00;3600.32;1;1;3057.81;514.91;0;0;0
bar-n5000-3;5000;1;260;37046.00;3600.19;1;1;3582.86;0.07;0;0;0.00
bar-n5000-4;5000;1;590;51064.00;3600.76;1;1;2241.48;1355.81;0;0;0.00
bar-n5000-5;5000;1;410;47013.00;3600.23;1;1;3594.33;0.11;0;0;0.00
bar-n5000-6;5000;1;269;38956.00;3600.17;1;1;3589.68;0.08;0;0;0.00
ber-n5000-1;5000;1;752;100912.00;3600.37;1;1;3596.63;0.19;0;0;0.00
ber-n5000-2;5000;1;436;76928.00;3600.29;1;1;3596.31;0.14;0;0;0.00
ber-n5000-3;5000;1;191;65862.00;3600.15;1;1;3591.81;0.05;0;0;0
ber-n5000-4;5000;1;322;77502.00;3600.10;1;1;3593.79;0.07;0;0;0.00
ber-n5000-5;5000;1;486;35412.00;3600.44;1;1;2810.83;785.92;0;0;0
ber-n5000-6;5000;1;165;21704.00;3600.05;1;1;1672.54;1919.33;0;0;0
ber-n5000-7;5000;1;438;77839.00;3600.16;1;1;3596.56;0.10;0;0;0.00
nyc-n5000-1;5000;1;134;18428.00;3600.04;2;1;3090.24;463.45;0;0;0.00
nyc-n5000-2;5000;1;151;24945.00;3600.06;1;1;3580.40;0.03;0;0;0.00
nyc-n5000-3;5000;1;68;18667.00;3600.03;1;1;2862.29;699.69;0;0;0
nyc-n5000-4;5000;1;86;21066.00;3600.13;1;1;428.89;3152.38;0;0;0
nyc-n5000-5;5000;1;72;19103.00;3600.11;2;2;1856.72;1719.21;0;0;0
poa-n5000-1;5000;1;290;62712.00;3600.11;1;1;3593.61;0.06;0;0;0
poa-n5000-2;5000;1;154;45827.00;3600.13;1;1;3496.31;92.68;0;0;0
poa-n5000-3;5000;1;286;60628.00;3600.14;1;1;3595.83;0.09;0;0;0.00
poa-n5000-4;5000;1;221;27732.00;3600.06;1;1;3592.52;0.03;0;0;0.00
poa-n5000-5;5000;1;364;36457.00;3600.15;1;1;3595.61;0.10;0;0;0.00
poa-n5000-6;5000;1;114;29437.00;3600.10;1;1;3588.51;0.03;0;0;0.00
poa-n5000-7;5000;1;222;51725.00;3600.05;2;2;3336.48;260.27;0;0;0
